PUMA,Total number of jobs,Number of jobs for workers age 29 or younger,Number of jobs for workers age 30 to 54,Number of jobs for workers age 55 or older,Number of jobs with earnings $1250/month or less,Number of jobs with earnings $1251/month to $3333/month,Number of jobs with earnings greater than $3333/month,"Number of jobs in NAICS sector 11 (Agriculture, Forestry, Fishing and Hunting)","Number of jobs in NAICS sector 21 (Mining, Quarrying, and Oil and Gas Extraction)",Number of jobs in NAICS sector 22 (Utilities),Number of jobs in NAICS sector 23 (Construction),Number of jobs in NAICS sector 31-33 (Manufacturing),Number of jobs in NAICS sector 42 (Wholesale Trade),Number of jobs in NAICS sector 44-45 (Retail Trade),Number of jobs in NAICS sector 48-49 (Transportation and Warehousing),Number of jobs in NAICS sector 51 (Information),Number of jobs in NAICS sector 52 (Finance and Insurance),Number of jobs in NAICS sector 53 (Real Estate and Rental and Leasing),"Number of jobs in NAICS sector 54 (Professional, Scientific, and Technical Services)",Number of jobs in NAICS sector 55 (Management of Companies and Enterprises),Number of jobs in NAICS sector 56 (Administrative and Support and Waste Management and Remediation Services),Number of jobs in NAICS sector 61 (Educational Services),Number of jobs in NAICS sector 62 (Health Care and Social Assistance),"Number of jobs in NAICS sector 71 (Arts, Entertainment, and Recreation)",Number of jobs in NAICS sector 72 (Accommodation and Food Services),Number of jobs in NAICS sector 81 (Other Services [except Public Administration]),Number of jobs in NAICS sector 92 (Public Administration),Number of jobs for workers with Educational Attainment: Less than high school,"Number of jobs for workers with Educational Attainment: High school or equivalent, no college",Number of jobs for workers with Educational Attainment: Some college or Associate degree,Number of jobs for workers with Educational Attainment: Bachelor's degree or advanced degree,Proportion of jobs for ages 29 and younger,Proportion of jobs for ages 30 to 54,Proportion of jobs for ages 55 and older,Proportion of jobs paying 1250 a month or less,Proportion of jobs paying 1251 to 3333 a month or less,Proportion of jobs paying more than 3333 a month,Proportion of agriculture jobs,Proportion of extraction jobs,Proportion of utilities jobs,Proportion of construction jobs,Proportion of manufacturing jobs,Proportion of wholesale trade jobs,Proportion of retail trade jobs,Proportion of transportation jobs,Proportion of information jobs,Proportion of finance jobs,Proportion of real estate jobs,Proportion of professional jobs,Proportion of management jobs,Proportion of support/administrative jobs,Proportion of educational jobs,Proportion of health jobs,Proportion of entertainment jobs,Proportion of hospitality jobs,Proportion of other services jobs,Proportion of public administration jobs,Proportion of jobs with less than high school education,"Proportion of jobs with high school education, no college",Proportion of jobs with some college or associate degree,Proportion of jobs with bachelor's degree or advanced degree
2701408,104691,24685,56927,23079,24765,29178,50748,8,0,44,3378,4694,4227,9283,673,1626,8586,2950,8816,1849,8703,4913,30718,2191,6763,4227,1042,6345,17798,26159,29704,0.23578913182604044,0.5437621189978126,0.22044874917614696,0.23655328538269765,0.278705905951801,0.48474080866550134,7.641535566572103e-05,0.0,0.00042028445616146563,0.032266383929850706,0.04483670993686181,0.04037596354987535,0.08867046833061104,0.006428441795378781,0.015531421039057799,0.0820127804682351,0.028178162401734628,0.08420972194362457,0.017661499078239773,0.08313035504484627,0.046928580298210926,0.29341586191745234,0.020928255532949348,0.06459963129590891,0.04037596354987535,0.009953100075460164,0.07930655200859936,0.22245831562632803,0.3269629777766668,0.37127215458840584
2701409,114733,24792,66110,23831,18855,24279,71599,29,0,7,2867,11965,8793,13213,960,3535,13896,3156,20301,3411,9337,5663,7186,1714,4302,3039,1359,6172,19256,28581,35932,0.2160843000705987,0.576207368411878,0.2077083315175233,0.16433807187121405,0.21161304942780193,0.624048878700984,0.0002527607575850017,0.0,6.101121734810386e-05,0.02498845144814482,0.10428560222429467,0.07663880487741104,0.11516303068864232,0.008367252664882814,0.030810664760792448,0.12111598232417875,0.027507343135802255,0.17694124619769377,0.02972989462491175,0.08138024805417796,0.049358074834616024,0.0626323725519249,0.014939032362092859,0.03749575100450611,0.026487584217269662,0.011844892053724734,0.0686227638118322,0.21409590731701894,0.3177749858240402,0.39950634304710864
2701410,126174,28657,69872,27645,26488,32953,66733,4,0,0,2503,5639,8092,13803,7747,1783,6542,2965,12358,11398,12929,5421,14890,2554,11060,3040,3446,8095,21436,30948,37038,0.22712286207935073,0.5537749457098927,0.21910219221075658,0.20993231569102985,0.2611710812053196,0.5288966031036505,3.170225244503622e-05,0.0,0.0,0.019837684467481416,0.04469225038438981,0.06413365669630827,0.10939654762470874,0.061399337422923896,0.014131279027374896,0.05184903387385674,0.023499294624883097,0.0979441089289394,0.0903355683421307,0.10246960546546832,0.04296447762613534,0.11801163472664733,0.020241888186155625,0.08765672801052515,0.024093711858227528,0.027311490481398703,0.08301116728365311,0.21981808300091266,0.3173600500425567,0.37981069967287756
2701501,93950,21097,51878,20975,19459,24459,50032,522,16,156,4493,6846,7125,8440,6745,5757,10077,1215,4785,2131,5366,5340,11857,1067,5762,3891,2359,5976,17623,24033,25221,0.2245556146886642,0.552187333688132,0.22325705162320383,0.20712080894092602,0.26034060670569453,0.5325385843533794,0.005556146886641831,0.00017030335284725918,0.001660457690260777,0.04782331027142097,0.07286854709952102,0.07583821181479511,0.08983501862692922,0.0717935071846727,0.06127727514635444,0.10725918041511442,0.012932410856838744,0.05093134646088345,0.02268227780734433,0.05711548696114955,0.05683874401277275,0.12620542841937202,0.011357104843001597,0.06133049494411921,0.04141564662054284,0.025109100585417776,0.08202819376003734,0.24189806871371117,0.3298834639616762,0.34619027356457527
2701502,42948,10607,22538,9803,11243,11223,20482,376,58,308,2943,6601,1433,3944,3171,469,779,473,1191,318,1653,6298,4179,1081,3905,1505,2263,2511,8881,11163,9786,0.24697308372916085,0.5247741454782527,0.22825277079258638,0.26178168948495856,0.2613160100586756,0.47690230045636584,0.0087547732141194,0.0013504703362205459,0.007171463164757381,0.06852472757753562,0.1536974946446866,0.03336593089317314,0.09183198286299711,0.07383347303716122,0.010920182546335103,0.01813821365372078,0.011013318431591692,0.027731209835149484,0.007404302877898854,0.03848840458228556,0.14664245133649995,0.09730371612182173,0.025169972990593276,0.09092390798174536,0.035042376827791745,0.052691627083915435,0.07764138400173155,0.2746049905692465,0.3451655792956309,0.3025880461333911
2701503,53907,14182,27792,11933,13571,15200,25136,22,144,105,2852,5710,3015,9877,1518,782,1559,775,2236,1118,2086,5419,7912,1018,4357,1900,1502,3292,9963,13539,12931,0.2630827165303207,0.5155545661973399,0.2213627172723394,0.251748381471794,0.28196709147235055,0.46628452705585544,0.0004081102639731389,0.0026712671823696365,0.0019477989871445266,0.052905930584154194,0.10592316396757379,0.055929656630864265,0.18322295805739514,0.028159608214146585,0.014506464837590665,0.028920177342460163,0.01437661157178103,0.0414788431929063,0.02073942159645315,0.03869627321127126,0.10052497820320182,0.14677129129797614,0.018884374942029793,0.08082438273322574,0.03524588643404382,0.027862800749438848,0.08286972938955318,0.2507992448080554,0.3408181246066709,0.32551290119572057
2701600,43169,10567,23650,8952,10077,12177,20915,73,65,185,4446,4704,2780,3909,1459,398,808,285,859,134,3188,3113,3910,1938,6324,2028,2563,2905,9192,11309,9196,0.24478213532859228,0.5478468345340406,0.2073710301373671,0.2334313975306354,0.2820774166647363,0.4844911858046283,0.001691028284185411,0.0015057101160555028,0.004285482638004124,0.10299057193819638,0.10896708286038592,0.06439806342514304,0.09055108990247632,0.033797400912691976,0.009219578864462924,0.018717134981120712,0.006601959739627974,0.019898538302948875,0.0031040793161759596,0.07384928999976835,0.07211193217355047,0.09057425467349255,0.044893326229470225,0.1464940119066923,0.04697815562093169,0.059371308114619284,0.08910496288571253,0.28194589289000677,0.34688055947487884,0.2820685847494019
2701700,43851,10324,23692,9835,10342,11168,22341,174,0,61,2477,10333,2014,3481,509,380,1007,420,2170,994,1245,4763,6106,1326,3698,1115,1578,2619,8883,11375,10650,0.23543362751134525,0.5402841440332034,0.22428222845545143,0.23584410845818796,0.2546806230188593,0.5094752685229528,0.003967982486146268,0.0,0.0013910743198558757,0.05648673918496728,0.2356388679847666,0.045928257052290714,0.07938245421997218,0.011607488996830175,0.0086657088777907,0.022964128526145357,0.009577888759663405,0.049485758591594264,0.022667670064536728,0.028391598823287952,0.10861781943399239,0.13924425896786846,0.030238763084080182,0.0843310300791316,0.02542701420720166,0.03598549633987822,0.07811614519640886,0.2649506368001909,0.33927879022877083,0.3176544277746294
2701800,42817,11648,21947,9222,12299,12579,17939,626,2,955,3990,6223,1798,5905,1161,254,785,290,964,135,1423,5095,5152,632,4412,1514,1501,2504,10139,11155,7371,0.2720414788518579,0.512576780250835,0.21538174089730713,0.2872457201578812,0.2937851787841278,0.418969101057991,0.014620361071537006,4.671041875890417e-05,0.02230422495737674,0.09318728542401383,0.14533946796833033,0.041992666464254855,0.13791251138566457,0.02711539808954387,0.00593222318238083,0.018333839362869888,0.006773010720041105,0.022514421841791813,0.0031529532662260317,0.03323446294696032,0.11899479178830838,0.12032603872293715,0.014760492327813719,0.10304318378214261,0.03535978700049046,0.035056169278557585,0.0803362315120793,0.3252911546729122,0.3578876447752575,0.23648496903975103
2701900,58953,13766,29645,15542,15817,19202,23934,2739,41,312,2934,12721,2378,6473,1902,556,1309,261,1286,512,1411,4827,10985,473,3244,1541,3048,3872,13517,17733,10065,0.23350804878462503,0.5028582090818109,0.26363374213356405,0.26829847505640086,0.3257170966702288,0.40598442827337033,0.046460739911454885,0.0006954692721320374,0.005292351534273065,0.04976845962037555,0.21578206367784505,0.04033721778365817,0.10979933167099215,0.03226298916085695,0.009431241836717385,0.02220412871270334,0.004427255610401506,0.02181398741370244,0.008684884569063491,0.02393432056044646,0.08187878479466694,0.18633487693586417,0.008023340627279359,0.055026885824300716,0.026139467033060235,0.0517022034502061,0.08568836169694824,0.2991347068847235,0.3924358775754089,0.22274105384291942
2702000,49777,11763,24341,13673,14044,16648,19085,1516,42,321,2409,7602,2456,5921,1881,592,2408,366,1108,802,815,4743,8326,775,3761,1186,2747,2798,11558,14841,8817,0.23631396026277196,0.4890009442111819,0.27468509552604614,0.28213833698294394,0.33445165437852825,0.3834100086385278,0.030455833015248006,0.0008437631837997469,0.00644876147618378,0.04839584547079977,0.1527211362677542,0.04934005665267091,0.11895051931615003,0.03778853687446009,0.011893042971653575,0.048375755871185484,0.007352793458826366,0.022259276372621893,0.01611185889065231,0.016373023685637946,0.09528497097052856,0.16726600638849268,0.015569439701066758,0.07555698414930591,0.023826265142535708,0.0551861301404263,0.07360446151417899,0.30404587783448206,0.39040879675908874,0.23194086389225022
2702100,51408,11868,24983,14557,14157,17784,19467,2114,60,323,2345,10129,2500,5765,1762,538,2077,187,1036,108,884,4992,8782,284,3247,1357,2918,3901,12039,14906,8694,0.230859010270775,0.4859749455337691,0.28316604419545593,0.27538515406162467,0.34593837535014005,0.3786764705882353,0.04112200435729847,0.0011671335200746965,0.006283068783068783,0.04561546840958606,0.19703159041394336,0.04863056333644569,0.11214207905384375,0.03427482103952692,0.010465297230003112,0.040402272019919076,0.0036375661375661374,0.020152505446623094,0.0021008403361344537,0.017195767195767195,0.09710550887021475,0.17082944288826643,0.00552443199502023,0.06316137566137567,0.02639666977902272,0.056761593526299406,0.09865958523014669,0.30447647951441575,0.37698533131006573,0.2198786039453718
2702200,60260,17203,29329,13728,17494,18742,24024,1039,69,150,2943,9745,2124,7163,1410,1373,1305,703,1776,462,1824,7304,10735,659,5140,1979,2357,3199,12089,15733,12036,0.2854795884500498,0.48670760039827415,0.22781281115167606,0.2903086624626618,0.31101891802190507,0.39867241951543314,0.017241951543312314,0.0011450381679389313,0.002489213408562894,0.04883836707600398,0.1617158977763027,0.03524726186525058,0.11886823763690674,0.023398606040491206,0.022784600066379026,0.021656156654497178,0.01166611350813143,0.029472286757384666,0.007666777298373714,0.030268835048124793,0.12120809824095585,0.17814470627281778,0.010935944241619647,0.08529704613342184,0.03284102223697312,0.03911384002655161,0.0742968622988132,0.280767354901642,0.36539935434424137,0.2795364284553034
2702300,58182,13397,29819,14966,14483,17908,25791,1126,218,793,2750,12421,2254,6054,2143,502,1201,324,1042,299,1109,6521,8056,1671,4471,1862,3365,3618,13355,16129,11683,0.23026021793681895,0.5125124608985597,0.2572273211646214,0.2489257846069231,0.307792788147537,0.44328142724553987,0.01935306452167337,0.0037468632910522153,0.013629644907359665,0.047265477295383454,0.21348527035853013,0.0387405039359252,0.10405279983500051,0.036832697397820635,0.008628098037193634,0.020642122993365646,0.005568732597710633,0.01790931903337802,0.0051390464404798735,0.019060877934756453,0.11207933725207109,0.13846206730603966,0.028720222749303907,0.07684507235914888,0.032003024990546906,0.05783575676326012,0.08078597744780619,0.2982025231662387,0.3601429049905102,0.2608685943954449
2702400,55526,13248,28594,13684,13866,18194,23466,790,24,311,2120,14392,2234,7176,1330,619,2772,413,774,962,2686,4705,5896,467,3449,1721,2685,3899,12894,15548,9937,0.2385909303749595,0.5149659618917264,0.24644310773331413,0.24972085149299428,0.32766631848143213,0.4226128300255736,0.014227569066743507,0.00043222994633144833,0.005600979721211685,0.0381803119259446,0.25919389115009184,0.040233404171018984,0.12923675395310305,0.023952742859201095,0.011147930699131938,0.04992255880128228,0.00743795699312034,0.013939415769189209,0.01732521701545222,0.048373734826927924,0.08473507906206101,0.10618449014875914,0.0084104743723661,0.062115045204048557,0.030994489068184274,0.04835572524583078,0.09222290553006292,0.3049813141586641,0.3677562798618667,0.2350395004494063
2702500,97496,22541,52236,22719,19171,26448,51877,301,15,159,4031,7614,1487,9842,1667,1629,1059,616,1557,637,2668,5882,44135,1075,7479,2689,2954,4769,16633,27212,26341,0.23119922868630507,0.5357758267005825,0.23302494461311232,0.196633708049561,0.27127266759661933,0.5320936243538197,0.003087306145893165,0.0001538524657421843,0.0016308361368671536,0.04134528596044966,0.07809551161073275,0.015251907770575203,0.10094773118897185,0.017098137359481416,0.016708377779601213,0.010861984081398211,0.006318207926479035,0.01596988594403873,0.006533601378518093,0.027365225240009845,0.0603306802330352,0.4526852383687536,0.011026093378189874,0.07671083941905309,0.027580618692048905,0.03029867892016083,0.06362484157160964,0.22190647721966514,0.3630444933626843,0.35142418784604096
2702600,45406,11852,21122,12432,13580,14291,17535,1345,34,106,1597,8264,1563,4861,2147,886,1106,134,679,1040,925,6239,6649,667,3652,1071,2441,2273,9841,12337,9103,0.26102277232083865,0.46518081310839976,0.2737964145707616,0.2990794168171607,0.3147381403338766,0.3861824428489627,0.029621635907148836,0.0007487997180989297,0.002334493238779016,0.035171563229529135,0.182002378540281,0.034422763511430206,0.10705633616702638,0.047284499845835354,0.019512839712813285,0.02435801435933577,0.002951151830154605,0.014953970840858036,0.022904461965379024,0.020371757036514997,0.1374047482711536,0.14643439193058186,0.014689688587411355,0.08042989913227326,0.023587191120116285,0.053759415055279036,0.0677415509328247,0.29328843058949755,0.36767598497943615,0.27129403349824166
2800100,64585,19669,33837,11079,21452,25590,17543,132,5,190,2294,4580,3856,10775,9147,336,970,528,1149,134,7372,4353,5972,1023,8176,1268,2325,6795,14307,15132,8682,0.30454439885422313,0.5239142215684757,0.17154137957730123,0.33215142835023614,0.3962220329797941,0.27162653866996983,0.002043818224045831,7.7417356971433e-05,0.002941859564914454,0.03551908337849346,0.07091429898583262,0.05970426569636913,0.1668344042734381,0.14162731284353952,0.005202446388480297,0.015018967252458002,0.008175272896183325,0.017790508632035303,0.0020747851668344044,0.11414415111868081,0.06739955097932956,0.09246729116667957,0.015839591236355192,0.12659286211968723,0.019633041727955408,0.03599907099171634,0.15128239380176328,0.31852791878172587,0.3368955383382314,0.19329414907827946
2800200,43796,10262,23873,9661,11174,19622,13000,271,69,415,1786,9807,1177,5367,2946,405,1112,446,705,112,3464,4613,5398,187,2766,629,2121,4742,10924,11191,6677,0.23431363594848845,0.5450954425061649,0.2205909215453466,0.25513745547538585,0.44803178372454106,0.2968307608000731,0.006187779705909216,0.0015754863457850031,0.009475751210156178,0.040779979906840805,0.22392455932048588,0.026874600420129693,0.12254543793953786,0.0672664170243858,0.009247419855694584,0.025390446616129325,0.010183578408987122,0.016097360489542425,0.0025573111699698603,0.07909398118549639,0.10532925381313361,0.1232532651383688,0.00426979632843182,0.06315645264407709,0.014362042195634304,0.04842908028130423,0.1414087195085585,0.3257589312339715,0.3337209995825133,0.19911134967495675
2800300,37062,7398,20860,8804,10274,16514,10274,1189,65,319,1288,2903,1022,4115,768,442,953,276,958,127,2426,4685,4990,162,7873,530,1971,4593,9421,9986,5664,0.19961146187469644,0.562840645404997,0.23754789272030652,0.2772111596783768,0.44557768064324643,0.2772111596783768,0.032081377151799685,0.0017538179267173925,0.008607198748043818,0.03475257676326156,0.07832820678862447,0.02757541417084885,0.11103016566833954,0.020722033349522422,0.011925961901678269,0.025713668987102693,0.007446980734984621,0.025848578058388645,0.003426690410663213,0.06545788138794452,0.12640979979493822,0.13463925314338135,0.004371053909664886,0.21242782364686202,0.014300361556311047,0.053181155900922775,0.15483414239482202,0.3175903451995685,0.33663700107874867,0.19093851132686085
2800400,48185,12753,25577,9855,13487,19988,14710,736,32,380,2104,10068,802,6034,910,481,1024,474,1381,63,1419,6761,7056,338,5474,677,1971,5002,11060,11266,8104,0.2646674276227042,0.5308083428452838,0.20452422953201205,0.2799003839369098,0.4148178893846633,0.3052817266784269,0.015274463007159905,0.0006641070872678219,0.007886271661305386,0.04366504098785929,0.20894469233163848,0.016644183874649787,0.12522569264293867,0.018885545294178685,0.009982359655494448,0.0212514267925703,0.009837086230154612,0.028660371484901942,0.0013074608280585244,0.02944899865103248,0.1403133755318045,0.14643561274255473,0.007014631109266369,0.11360381861575179,0.014050015565009857,0.04090484590640241,0.14117182208173404,0.3121472115601716,0.3179611650485437,0.2287198013095507
