MIGPUMA,Total number of jobs,Number of jobs for workers age 29 or younger,Number of jobs for workers age 30 to 54,Number of jobs for workers age 55 or older,Number of jobs with earnings $1250/month or less,Number of jobs with earnings $1251/month to $3333/month,Number of jobs with earnings greater than $3333/month,"Number of jobs in NAICS sector 11 (Agriculture, Forestry, Fishing and Hunting)","Number of jobs in NAICS sector 21 (Mining, Quarrying, and Oil and Gas Extraction)",Number of jobs in NAICS sector 22 (Utilities),Number of jobs in NAICS sector 23 (Construction),Number of jobs in NAICS sector 31-33 (Manufacturing),Number of jobs in NAICS sector 42 (Wholesale Trade),Number of jobs in NAICS sector 44-45 (Retail Trade),Number of jobs in NAICS sector 48-49 (Transportation and Warehousing),Number of jobs in NAICS sector 51 (Information),Number of jobs in NAICS sector 52 (Finance and Insurance),Number of jobs in NAICS sector 53 (Real Estate and Rental and Leasing),"Number of jobs in NAICS sector 54 (Professional, Scientific, and Technical Services)",Number of jobs in NAICS sector 55 (Management of Companies and Enterprises),Number of jobs in NAICS sector 56 (Administrative and Support and Waste Management and Remediation Services),Number of jobs in NAICS sector 61 (Educational Services),Number of jobs in NAICS sector 62 (Health Care and Social Assistance),"Number of jobs in NAICS sector 71 (Arts, Entertainment, and Recreation)",Number of jobs in NAICS sector 72 (Accommodation and Food Services),Number of jobs in NAICS sector 81 (Other Services [except Public Administration]),Number of jobs in NAICS sector 92 (Public Administration),Number of jobs for workers with Educational Attainment: Less than high school,"Number of jobs for workers with Educational Attainment: High school or equivalent, no college",Number of jobs for workers with Educational Attainment: Some college or Associate degree,Number of jobs for workers with Educational Attainment: Bachelor's degree or advanced degree,Proportion of jobs for ages 29 and younger,Proportion of jobs for ages 30 to 54,Proportion of jobs for ages 55 and older,Proportion of jobs paying 1250 a month or less,Proportion of jobs paying 1251 to 3333 a month or less,Proportion of jobs paying more than 3333 a month,Proportion of agriculture jobs,Proportion of extraction jobs,Proportion of utilities jobs,Proportion of construction jobs,Proportion of manufacturing jobs,Proportion of wholesale trade jobs,Proportion of retail trade jobs,Proportion of transportation jobs,Proportion of information jobs,Proportion of finance jobs,Proportion of real estate jobs,Proportion of professional jobs,Proportion of management jobs,Proportion of support/administrative jobs,Proportion of educational jobs,Proportion of health jobs,Proportion of entertainment jobs,Proportion of hospitality jobs,Proportion of other services jobs,Proportion of public administration jobs,Proportion of jobs with less than high school education,"Proportion of jobs with high school education, no college",Proportion of jobs with some college or associate degree,Proportion of jobs with bachelor's degree or advanced degree
3402200,112528,28478,57036,27014,28681,35593,48254,1535,17,486,6477,8597,8792,18314,5167,1449,1925,1108,3479,517,6543,13752,15027,1748,9766,3764,4065,10130,23857,26578,23485,0.2530747902744206,0.5068605147163373,0.24006469500924216,0.2548787857244419,0.31630349779610406,0.428817716479454,0.013641049338831224,0.0001510735105929191,0.004318925067538746,0.05755900753590217,0.07639876297454856,0.07813166500782028,0.16275060429404237,0.0459174605431537,0.012876795108772928,0.017106853405374663,0.009846438219820845,0.03091674960898621,0.0045944120574434805,0.05814552822408645,0.12220958339257784,0.13354009668704678,0.015533911559789563,0.08678728849708517,0.03344945258069103,0.03612434238589506,0.12052349791790601,0.2838429506246282,0.31621653777513387,0.27941701368233196
3402300,242370,43391,134584,64395,43983,53838,144549,162,3,674,6416,8994,7127,18793,9798,4623,14578,2339,23843,3979,15926,30820,37629,3492,12693,7863,32618,18830,40686,55716,83747,0.17902793249989685,0.5552832446259851,0.2656888228741181,0.18147047901968066,0.22213145191236539,0.596398069067954,0.000668399554400297,1.2377769525931428e-05,0.002780872220159261,0.02647192309279201,0.03710855303874242,0.02940545447043776,0.07753847423360977,0.040425795271692044,0.01907414283946033,0.06014770804967611,0.009650534307051203,0.09837438626892767,0.01641704831456038,0.06570945248999463,0.12716095226306887,0.1552543631637579,0.01440772372818418,0.052370342864215866,0.03244213392746627,0.13457936213227709,0.09463310198563668,0.20447383894782867,0.28000944823323065,0.420883610833304
3402490,77440,15913,40458,21069,16682,25830,34928,2580,162,2039,4199,11387,3908,8180,4253,577,1220,568,1775,397,2822,8676,14197,584,4344,1820,3752,8724,18177,19317,15309,0.20548811983471074,0.5224431818181818,0.27206869834710745,0.21541838842975206,0.33354855371900827,0.45103305785123965,0.03331611570247934,0.0020919421487603307,0.026330061983471074,0.05422262396694215,0.14704287190082643,0.050464876033057854,0.1056301652892562,0.054919938016528926,0.007450929752066115,0.015754132231404958,0.007334710743801653,0.022920971074380167,0.005126549586776859,0.03644111570247934,0.11203512396694215,0.18332902892561984,0.007541322314049587,0.05609504132231405,0.02350206611570248,0.0484504132231405,0.14179140864986103,0.2954312740747964,0.313959724998781,0.2488175922765615
3500190,76177,15808,41001,19368,19646,28255,28276,555,4762,1432,5144,1856,2222,9690,1810,584,1370,769,1420,354,2394,8298,15541,2013,7829,1725,6409,10063,18922,21306,10078,0.20751670451711146,0.5382333250193628,0.2542499704635257,0.25789936595035245,0.3709124801449256,0.3711881539047219,0.007285663651758405,0.06251230686427661,0.01879832495372619,0.0675269438281896,0.02436430943723171,0.02916890925082374,0.12720374916313323,0.02376045263005894,0.00766635598671515,0.01798443099623246,0.010094910537301285,0.01864079709098547,0.0046470719508513066,0.03142680861677409,0.10893051708520944,0.2040117095711304,0.02642529897475616,0.10277380311642621,0.022644630268978824,0.08413300602544074,0.1666915138564495,0.3134390167138763,0.35292948367539634,0.16693998575427785
3500300,43950,8034,23472,12444,10239,14688,19023,183,212,447,1643,505,184,3454,522,417,980,448,10842,67,1321,5105,6958,1014,4265,910,4473,5035,9484,11949,9448,0.1827986348122867,0.534061433447099,0.28313993174061436,0.2329692832764505,0.33419795221843,0.4328327645051194,0.00416382252559727,0.004823663253697383,0.010170648464163823,0.03738339021615472,0.01149032992036405,0.004186575654152446,0.07858930602957907,0.011877133105802047,0.009488054607508532,0.02229806598407281,0.010193401592718998,0.24668941979522185,0.0015244596131968146,0.03005688282138794,0.1161547212741752,0.15831626848691696,0.023071672354948804,0.09704209328782708,0.020705346985210465,0.10177474402730376,0.14018821695066266,0.26406058581133757,0.3326929502171734,0.26305824702082636
3500400,33077,8264,16645,8168,9453,13797,9827,2726,133,461,1589,1417,713,4423,1020,278,845,336,778,558,1138,4176,5049,294,4490,1075,1578,4773,7702,8051,4287,0.24984127943888504,0.5032197599540467,0.24693896060706835,0.28578770747044774,0.41711763461015205,0.2970946579194002,0.08241376182846086,0.004020920881579345,0.013937176890286302,0.04803942316413218,0.04283943525712731,0.02155576382380506,0.1337182936783868,0.03083713758805212,0.008404631617135774,0.025546452217552983,0.010158115911358345,0.0235208755328476,0.016869728209934397,0.03440457115216011,0.12625086918402514,0.152643831060858,0.008888351422438552,0.13574387036309218,0.03249992441878042,0.04770686579798652,0.19235884415427396,0.31040180550517876,0.32446701325917865,0.17277233708136863
3500500,63465,12937,32970,17558,13982,25399,24084,381,70,297,3494,968,994,8218,789,1113,1522,788,3261,312,2895,4595,9878,2589,9516,2834,8951,8709,13357,16451,12011,0.20384463877727882,0.5194989364216497,0.27665642480107144,0.22031040731111637,0.4002048373119042,0.37948475537697945,0.006003308910423068,0.001102970141022611,0.004679744741195935,0.055053966753328604,0.015252501378712676,0.015662176002521074,0.12948869455605452,0.012432049160954858,0.017537225242259515,0.023981722209091626,0.012416292444654534,0.051382651855353345,0.00491609548570078,0.04561569368943512,0.07240211139998425,0.15564484361459072,0.04079413850153628,0.1499409123138738,0.04465453399511542,0.14103836760419128,0.17235987967067765,0.26434848005066497,0.3255818556048132,0.2377097846738442
3500600,32221,7866,17157,7198,7758,13026,11437,53,111,82,2070,2657,494,3376,331,248,651,539,969,46,3954,3862,4428,1104,4198,687,2361,4048,7122,8392,4793,0.2441265013500512,0.5324788181620682,0.22339468048788058,0.2407746500729338,0.40427050681232735,0.35495484311473885,0.0016448899785853946,0.003444958257037336,0.0025449241178113653,0.06424381614475032,0.08246174854908289,0.01533161602681481,0.10477638806989231,0.010272803451165389,0.007696843673380714,0.020204214642624375,0.01672822072561373,0.030073554514136742,0.0014276403587722294,0.1227149995344651,0.11985971881692065,0.13742590236181373,0.0342633686105335,0.13028770056795258,0.021321498401663513,0.07327519319698333,0.16620817080681585,0.2924245534797783,0.34456990351057276,0.19679737220283308
3500790,362643,84378,192775,85490,81343,135518,145782,456,1040,1419,23422,14017,12589,40933,9978,10141,13379,5226,33330,4396,23839,29476,66864,5949,38747,9681,17761,46976,77087,92584,61618,0.2326751102323773,0.5315834029610388,0.23574148680658388,0.22430599790979006,0.3736953422511947,0.4019986598390152,0.0012574349980559393,0.002867834206092493,0.003912939171581969,0.06458693536067152,0.038652338525767764,0.03471458155817154,0.11287409380575386,0.027514663181145094,0.027964141042292282,0.03689303254164564,0.014410866885614779,0.09190857123948346,0.01212211458652173,0.06573682657599898,0.08128103947959839,0.18437967918862352,0.016404563165427155,0.10684612690717868,0.02669567591267445,0.04897654166770074,0.16881749411532174,0.27702729412610283,0.3327188112051462,0.22143640055342928
3500900,29285,6181,15060,8044,8394,11578,9313,1261,1707,410,1459,1277,331,3595,477,215,457,202,820,182,589,4754,5245,381,3236,539,2148,4821,7165,7191,3927,0.21106368448010926,0.5142564452791532,0.2746798702407376,0.2866313812532013,0.3953559842922998,0.3180126344544989,0.04305958681919071,0.05828922656650162,0.014000341471743213,0.04982072733481305,0.04360594160833191,0.011302714700358546,0.12275909168516305,0.016288202151271983,0.007341642479084856,0.015605258664845485,0.006897729212907632,0.028000682943486427,0.0062147857264811335,0.020112685675260374,0.16233566672357863,0.17910192931534916,0.013010073416424791,0.11050025610380741,0.018405326959194127,0.07334813044220591,0.20866516620498615,0.310119459833795,0.3112448060941828,0.16997056786703602
3501000,71307,18325,36858,16124,20579,29466,21262,2410,61,729,4072,2375,1296,8074,1979,717,1882,835,4139,56,4175,9703,15199,1196,7831,1278,3300,13216,14010,15983,9773,0.2569873925421067,0.5168917497580883,0.22612085769980506,0.2885971924215014,0.41322731288653286,0.29817549469196575,0.03379752338480093,0.0008554559860883223,0.010223400227186671,0.05710519303855161,0.033306687982946975,0.01817493373722075,0.11322871527339531,0.02775323600768508,0.010055113803693887,0.026392920751118404,0.011709930301372937,0.05804479223638633,0.0007853366429663287,0.05854965150686468,0.13607359726254084,0.21314877922223624,0.016772546874780875,0.10982091519766643,0.01792250410198157,0.0462787664605158,0.24944320712694878,0.2644294288626326,0.3016684911856857,0.18445887282473292
3501100,43894,10235,22167,11492,12016,18660,13218,1582,578,425,2522,989,982,6278,1319,563,1168,527,1557,64,2324,4068,7501,924,6768,1077,2678,6995,9990,11183,5491,0.2331753770446986,0.5050120745432177,0.2618125484120837,0.27375039868774775,0.42511504989292387,0.3011345514193284,0.03604137239713856,0.013168086754453912,0.009682416731216111,0.05745659999088714,0.022531553287465256,0.022372078188362874,0.14302638173782295,0.030049665102291886,0.01282635439923452,0.026609559393083338,0.012006196746707979,0.03547181847177291,0.0014580580489360732,0.05294573290199116,0.09267781473549916,0.1708889597667107,0.021050713081514558,0.15418963867498975,0.024536383104752358,0.06101061648516882,0.2078196024837339,0.29680026144567573,0.33224397635105024,0.1631361597195401
3501200,62215,15085,33347,13783,11916,17690,32609,795,14762,737,6124,1701,1584,6229,3279,474,1219,851,1722,283,2983,4197,5216,572,5862,1622,2003,11128,14288,14842,6872,0.2424656433336012,0.5359961424093868,0.22153821425701198,0.19152937394519007,0.2843365747810014,0.5241340512738085,0.012778268906212328,0.23727396930000805,0.011846017841356585,0.09843285381338905,0.027340673471027886,0.025460098047094752,0.10012054970666238,0.05270433175279274,0.007618741461062444,0.019593345656192238,0.01367837338262477,0.02767821264968255,0.004548742264727156,0.04794663666318412,0.06745961584826811,0.08383830266013019,0.009193924294784215,0.09422165072731656,0.02607088322751748,0.032194808325966405,0.23611287927010396,0.3031614682792277,0.3149161892637386,0.14580946318692978
3600100,32056,7592,16809,7655,8154,10636,13266,648,75,405,1320,2090,439,3729,678,386,644,199,640,614,863,6505,6807,91,2834,927,2162,2183,7924,8280,6077,0.23683553780883454,0.5243636136760669,0.23880084851509858,0.25436735712503117,0.3317943598702271,0.4138382830047417,0.020214624407287246,0.0023396556026952834,0.012634140254554529,0.04117793860743699,0.06519840279510856,0.013694784127776392,0.11632767656600948,0.02115048664836536,0.012041427501871725,0.020089842775143498,0.0062078861991514845,0.01996506114299975,0.019153980534065387,0.026921637135013728,0.2029261292737709,0.21234714250062392,0.002838782131270277,0.08840778637384578,0.028918143249313702,0.06744447217369604,0.08923315892740354,0.3239045127534336,0.3384565075212557,0.24840582079790713
3600200,64604,14329,33693,16582,14984,22932,26688,1208,102,152,2705,4963,1308,7009,1885,764,836,705,1085,232,1494,8258,12401,2491,6004,2025,8977,4621,16162,16808,12684,0.2217974119249582,0.5215311745402762,0.25667141353476564,0.2319361030276763,0.35496254101913194,0.41310135595319175,0.018698532598600708,0.00157884960683549,0.0023527954925391618,0.04187047241656863,0.07682186861494644,0.020246424370008047,0.10849173425794069,0.02917775989102842,0.011825893133552102,0.012940375208965389,0.01091263698842177,0.016794625719769675,0.0035911089096650364,0.023125503064825706,0.12782490248281841,0.19195405857222464,0.03855798402575692,0.09293542195529689,0.0313448083709987,0.1389542443192372,0.09191447041272999,0.3214719045251119,0.33432123321730484,0.2522923918448533
3600300,52261,10967,27024,14270,12714,18176,21371,546,229,203,2327,6080,1209,6351,704,863,1614,376,1714,747,3268,5563,8314,1074,4993,1849,4237,3834,13188,13746,10526,0.20985055777731004,0.5170968791259256,0.27305256309676434,0.24327892692447523,0.34779280916936145,0.40892826390616327,0.010447561278965194,0.004381852624327893,0.003884349706281931,0.044526511165113566,0.1163391439122864,0.023133885689137216,0.1215246550965347,0.013470848242475268,0.016513269933602494,0.030883450374083923,0.007194657584049291,0.03279692313579916,0.014293641530012821,0.06253228985285395,0.10644648973421864,0.1590861254090048,0.020550697460821644,0.09553969499244178,0.03538011136411473,0.0810738409138746,0.09284641836586428,0.31936843124909187,0.3328812902600862,0.25490386012495764
3600400,155616,35819,78641,41156,39305,55810,60501,756,230,704,3783,13002,3901,16963,6096,1738,7557,1022,4618,877,3714,20473,35251,1943,16899,4365,11724,11337,36427,40532,31501,0.23017556035369113,0.5053529200082254,0.26447151963808346,0.25257685585029815,0.3586392144766605,0.3887839296730413,0.004858112276372609,0.0014779971211186511,0.0045239564055110015,0.024309839605181988,0.08355181986428131,0.02506811638906025,0.10900550071972034,0.0391733497840839,0.011168517376105285,0.048561844540407156,0.0065674480773185275,0.029675611762286655,0.005635667283569813,0.02386644046884639,0.1315610220028789,0.22652555007197203,0.012485862636232779,0.10859423195558297,0.028049814929056137,0.07533929673041333,0.0946350910289907,0.3040727230231141,0.3383390235147792,0.262953162433116
3600500,43128,10085,22531,10512,10670,15491,16967,787,53,173,1856,3349,1185,5789,1157,601,817,518,1041,338,1570,5850,7690,313,4392,1711,3938,3108,10952,11158,7825,0.2338388054164348,0.5224216286403265,0.24373956594323873,0.2474030792060842,0.35918660730847707,0.3934103134854387,0.018248005935818958,0.0012289000185494343,0.004011315154887776,0.043034687442033016,0.07765256909664255,0.027476349471341123,0.13422834353552215,0.026827119272862177,0.013935262474494527,0.018943609719903543,0.012010758671860508,0.024137451307735112,0.007837135967352997,0.03640326470042664,0.13564273789649417,0.17830643665368207,0.007257466147282508,0.1018363939899833,0.03967260248562419,0.09130959005750325,0.09405925612081227,0.33144690252095754,0.33768120328057377,0.23681263807765637
3600600,32759,7827,16712,8220,8397,9974,14388,242,43,2041,1840,3187,553,4240,658,230,622,273,825,30,761,6283,4510,258,3918,1065,1180,2342,8013,8272,6305,0.23892670716444336,0.510149882475045,0.25092341036051163,0.25632650569309195,0.3044659482890198,0.4392075460178882,0.007387282884092921,0.0013126163802313867,0.06230348911749443,0.05616777068897097,0.09728624194877744,0.016880857169022254,0.12943008028328093,0.020086083213773313,0.007020971336121371,0.018987148569858666,0.008333587716352758,0.02518391892304405,0.0009157788699288745,0.02323025733386245,0.1917946213254373,0.1376720901126408,0.007875698281388321,0.11960072041271101,0.032510149882475047,0.03602063555053573,0.09393550457243703,0.3213941922027916,0.33178244825926523,0.2528878549655062
3600700,276549,63461,143333,69755,63434,84121,128994,1623,148,2004,11254,22128,13689,30540,11508,4769,10153,3783,15528,4043,14281,34500,47892,3709,21706,9955,13336,20676,60694,70179,61539,0.2294747043019501,0.518291514342847,0.25223378135520286,0.22937707241754626,0.3041811758494878,0.4664417517329659,0.005868761051386915,0.0005351673663618382,0.0072464554201967825,0.04069441581781167,0.08001475326253214,0.04949936539275138,0.11043250924790905,0.041612878730351584,0.01724468358229464,0.03671320453156583,0.013679311803694824,0.05614918151936908,0.014619470690546702,0.05164003485819873,0.12475185229380688,0.17317726695811592,0.013411728120513906,0.07848880306925717,0.03599723737927094,0.048222918904064015,0.09703033488511789,0.28483068028232467,0.3293428067277369,0.28879617810482056
3600800,39798,8793,20141,10864,9416,13799,16583,1535,63,547,1393,7042,1090,5461,905,171,627,272,633,221,1356,5997,3763,173,3656,893,4000,3165,9910,10286,7644,0.22094075079149705,0.5060807075732449,0.27297854163525803,0.23659480375898287,0.3467259661289512,0.4166792301120659,0.03856977737574752,0.001582994120307553,0.013744409266797326,0.0350017588823559,0.1769435650032665,0.027388310970400523,0.13721795065078649,0.022739836172671994,0.004296698326549073,0.015754560530679935,0.0068345142972008645,0.01590532187547113,0.005553042866475702,0.03407206392281019,0.15068596411879995,0.09455249007487813,0.004346952108146138,0.09186391275943515,0.0224383134830896,0.10050756319413036,0.10208030962747944,0.3196258667956781,0.3317529430736978,0.24654088050314465
3600900,402835,101555,202360,98920,98086,120950,183799,399,156,1016,14416,40647,14222,40129,9798,6873,12831,6479,27363,9869,27203,57364,72176,6828,28775,12744,13547,30672,81519,96788,92301,0.2521007360333635,0.5023396676058436,0.2455595963607929,0.24348926980029045,0.30024699939181054,0.456263730807899,0.0009904799731900158,0.0003872553278637656,0.0025221244430101656,0.03578636414412849,0.10090235456204152,0.03530477739024663,0.099616468281058,0.02432261347698189,0.017061576079536286,0.03185175071679472,0.016083508136085493,0.06792607395087319,0.02449886429927886,0.06752888899921804,0.14240073479216056,0.17917013169163554,0.016949867811883276,0.07143123114922983,0.031635781399332236,0.033629153375451484,0.101805629314923,0.2705755443441317,0.3212559745087626,0.3063628518321827
3601000,34487,7893,17198,9396,8455,12175,13857,1787,86,116,1196,5596,1234,3681,928,249,649,196,494,171,917,4493,4741,807,2491,1119,3536,2522,8682,8934,6456,0.2288688491315568,0.49868066227853974,0.27245048858990345,0.24516484472409894,0.35303157711601474,0.4018035781598863,0.05181662655493374,0.0024936932757270856,0.003363586278887697,0.0346797343926697,0.16226404152289267,0.03578159886333981,0.106735871487807,0.026908690231101574,0.007220111926233073,0.01881868530170789,0.00568330095398266,0.014324238118711398,0.004958390118015484,0.026589729463276018,0.13028097544002087,0.13747209093281526,0.023400121785020444,0.07223011569576943,0.0324470090178908,0.10253138863919738,0.09483342107242235,0.3264646160788148,0.33594043769271265,0.24276152515605023
3601100,70857,17978,34207,18672,19728,24350,26779,576,1,514,3189,9026,1773,10347,2213,679,1480,688,1997,378,3362,6371,10999,3251,7640,2302,4071,5646,17176,17779,12278,0.2537222857304148,0.4827610539537378,0.2635166603158474,0.2784199161691858,0.3436498863909,0.3779301974399142,0.008129048647275499,1.411293167929774e-05,0.007254046883159038,0.045006139125280495,0.1273833213373414,0.025022227867394893,0.14602650408569373,0.0312319178062859,0.009582680610243166,0.020887138885360656,0.009709696995356846,0.028183524563557587,0.005334688174774546,0.047447676305799005,0.0899134877288059,0.15522813554059584,0.04588114088939695,0.10782279802983474,0.0324879687257434,0.0574537448664211,0.10677206452466953,0.3248170351179107,0.33622042776905764,0.23219047258836212
3601200,489554,123034,246106,120414,118823,150111,220620,860,219,1456,16637,42783,19733,53503,17962,8121,28216,6858,27450,15264,25039,49343,81157,7916,44696,20194,22147,36033,105545,122282,102660,0.25131854708571477,0.5027147158434003,0.24596673707088493,0.24271684022600162,0.30662807371607625,0.4506550860579221,0.0017567009972342172,0.0004473459516212716,0.0029741356418290935,0.033983993594169384,0.08739178926124595,0.040308117184212566,0.10928927145932829,0.03669053873525699,0.016588568370394276,0.057636134113907764,0.014008669115153792,0.0560714446210224,0.031179400025329176,0.051146553802032056,0.10079174105410231,0.16577742189829928,0.016169819876867515,0.09129942764230299,0.041249790625753235,0.045239136029937455,0.09831114263887374,0.2879651860744298,0.3336298155625887,0.28009385572410783
3601300,33752,7866,16763,9123,8357,11141,14254,1598,310,57,1510,3756,1045,3797,1043,289,438,208,624,203,1938,3842,3398,277,2956,1302,5161,2342,8768,8609,6167,0.23305285612704432,0.49665205024887416,0.27029509362408155,0.24760014221379473,0.3300841431618867,0.42231571462431855,0.04734534249822233,0.009184640910168287,0.001688788812514814,0.04473808959469069,0.1112822943825551,0.030961128229438254,0.11249703721260962,0.03090187248163072,0.008562455558189144,0.012977008769850676,0.006162597771983883,0.018487793315951646,0.006014458402465039,0.05741881962550367,0.11383029153827921,0.10067551552500592,0.008206921071343921,0.08757999525954017,0.0385754918227068,0.15290945721735008,0.09047361508151124,0.3387159082129336,0.33257359190295915,0.238236884802596
3601400,59932,14853,29540,15539,15937,19772,24223,817,43,33,3214,8370,2201,8511,1512,752,1230,438,1328,1123,1818,7333,9836,979,5719,2053,2622,4210,13732,15023,12114,0.2478308749916572,0.4928919442034306,0.25927718080491224,0.2659180404458386,0.3299072281919509,0.4041747313622105,0.013632116398585064,0.0007174798104518454,0.0005506240405793232,0.05362744443702863,0.13965827938330108,0.03672495494894214,0.14201094573850365,0.025228592404725355,0.01254755389441367,0.02052325969432023,0.007308282720416472,0.022158446239070945,0.018737902956684243,0.030334378962824534,0.12235533604752052,0.16411933524661282,0.016335179870519922,0.09542481479009544,0.03425548955482881,0.04374958286057532,0.09339160141085649,0.3046207768584041,0.3332593890725171,0.2687282326582222
3601500,39217,9796,19182,10239,10615,13348,15254,569,4,27,1160,5115,755,5127,609,272,619,336,1323,184,1209,7167,5848,611,4366,1562,2354,2682,9355,9745,7639,0.2497896320473264,0.4891246143254201,0.2610857536272535,0.27067343244001324,0.3403625978529719,0.3889639697070148,0.01450901394803274,0.00010199658311446567,0.0006884769360226432,0.029579009103195043,0.13042813065762296,0.019251855062855393,0.13073412040696636,0.015528979779177398,0.006935767651783665,0.01578397123696356,0.008567712981615115,0.03373536986510952,0.004691842823265421,0.030828467246347246,0.18275237779534387,0.1491190045133488,0.015579978070734631,0.11132927046943927,0.03982966570619884,0.06002498916286304,0.09115937595594983,0.31797015737058565,0.33122599503755823,0.2596444716359063
3601600,37028,8056,18967,10005,8881,15237,12910,198,66,110,966,5109,806,4986,3509,464,467,224,513,373,787,3744,8773,115,2116,1391,2311,3183,9722,9783,6284,0.21756508588095494,0.5122339850923625,0.2702009290266825,0.23984552230744302,0.41149940585502864,0.34865507183752836,0.005347304742357135,0.001782434914119045,0.002970724856865075,0.02608836556119693,0.13797666630657882,0.02176731122393864,0.13465485578481148,0.09476612293399589,0.012531057578049044,0.012612077346872638,0.006049476072161607,0.013854380468834396,0.010073457923733391,0.021254186021389218,0.10111267149184401,0.23692881062979368,0.003105757804904397,0.0571459436102409,0.03756616614453927,0.06241222858377444,0.10986469694877814,0.33556537346403426,0.3376708546182521,0.2168990749689355
3601700,63586,14112,33531,15943,13954,17757,31875,11,371,102,2202,5353,1081,6854,2275,1239,1679,629,7103,1131,1949,6607,12724,769,5423,1808,4276,4695,12923,15701,16155,0.2219356462114302,0.5273330607366401,0.25073129305192965,0.21945082250809927,0.27925958544333657,0.5012895920485642,0.00017299405529519075,0.0058346176831377975,0.0016041266945554054,0.03463026452363728,0.08418519799955965,0.017000597615827385,0.10779102318120341,0.03577831598150536,0.019485421319158307,0.026405183530965937,0.009892114616425,0.11170697952379455,0.017786934230805525,0.03065140125184789,0.1039065203032114,0.20010694177963703,0.01209385713836379,0.08528606926052905,0.028433931997609536,0.06724750731293051,0.0948983304361887,0.2612079071835712,0.3173586126046004,0.32653514977563974
3601800,89627,22051,46977,20599,22306,25351,41970,455,169,202,5477,8935,4591,10200,2397,1030,4211,1548,5628,1042,2935,10814,11260,1869,9573,3225,4066,6125,18974,21454,21023,0.24603077197719436,0.5241389313488123,0.22983029667399332,0.24887589677217803,0.28285003402992404,0.46827406919789794,0.005076595222421815,0.0018855925111852456,0.002253785131712542,0.06110881765539402,0.09969094134579981,0.05122340366184297,0.11380499179934618,0.026744173072846354,0.011492072701306526,0.046983609849710464,0.01727158110837136,0.06279357782810983,0.011625960926952816,0.032746828522655,0.12065560601158133,0.12563178506476844,0.02085309114440961,0.10680933200932755,0.03598246064244034,0.0453657937898178,0.0906386882917012,0.2807801586362022,0.31747957854859715,0.31110157452349946
3601900,50584,12597,25722,12265,11780,14408,24396,225,113,660,2544,4666,842,5564,1278,766,1333,534,2422,319,1065,8034,9469,332,4646,1993,3779,3619,10261,12197,11910,0.24903131424956507,0.5085007116874901,0.2424679740629448,0.23287996204333386,0.2848331488217618,0.4822868891349043,0.004448046813221572,0.002233907955084612,0.013047603985449945,0.05029258263482524,0.09224260635774158,0.016645579629922504,0.10999525541673257,0.02526490589909853,0.015143128261900996,0.02635220623121936,0.010556697770045864,0.04788075280721177,0.006306341926300807,0.021054088249248773,0.1588249248774316,0.1871935789973114,0.006563340186620275,0.09184722441878855,0.0393998102166693,0.07470741736517476,0.09526943428014847,0.27011872482691446,0.3210835285755653,0.3135283123173717
3602000,241594,51526,129963,60105,47040,60895,133659,233,94,569,7819,8073,6701,21060,7635,5322,14015,3232,15752,3931,12493,22475,39263,2052,14746,9642,46487,16995,47068,60333,65672,0.2132751641183142,0.537939683932548,0.2487851519491378,0.19470682218929278,0.25205510070614334,0.5532380771045639,0.0009644279245345497,0.0003890825103272432,0.0023551909401723554,0.032364214343071435,0.033415564956083346,0.027736615975562307,0.0871710390158696,0.03160260602498406,0.022028692765548814,0.05801054661953525,0.01337781567423032,0.06520029470930569,0.01627109944783397,0.051710721292747334,0.09302797254898715,0.16251645322317607,0.008493588416930884,0.061036284013675834,0.03990993153803488,0.19241785805938888,0.08941536713176337,0.24763768756445062,0.31742849927394406,0.34551844602984194
3602100,35860,7719,17796,10345,9325,12050,14485,972,41,117,1658,2262,1703,4290,1327,478,585,302,960,189,870,4108,5733,1053,3229,1171,4812,2815,8332,9209,7785,0.21525376464026771,0.4962632459564975,0.2884829894032348,0.26003904071388734,0.33602900167317346,0.4039319576129392,0.027105409927495817,0.001143335192414947,0.003262688232013385,0.046235359732292244,0.06307863915225878,0.04749023982152817,0.1196319018404908,0.037005019520356945,0.013329615170105967,0.016313441160066926,0.008421639709983268,0.026770775237032907,0.005270496374790853,0.02426101505856107,0.11455660903513665,0.15987172336865588,0.02936419408812047,0.09004461795872838,0.032654768544339095,0.13418851087562744,0.10003198180590597,0.2960804520095235,0.32724494509789986,0.2766426210866707
3602200,132250,29488,66122,36640,30761,45651,55838,521,211,1059,4584,19532,5139,13956,2927,2099,3550,1557,4077,1330,4707,17323,22530,1011,11765,5247,9125,9324,31443,34533,27462,0.22297164461247637,0.4999773156899811,0.2770510396975425,0.23259735349716446,0.34518714555765595,0.42221550094517957,0.003939508506616257,0.0015954631379962194,0.008007561436672968,0.03466162570888469,0.14768998109640832,0.038858223062381854,0.10552741020793951,0.02213232514177694,0.015871455576559546,0.026843100189035917,0.011773156899810963,0.03082797731568998,0.010056710775047259,0.03559168241965974,0.1309867674858223,0.17035916824196598,0.00764461247637051,0.08896030245746692,0.03967485822306238,0.06899810964083176,0.0907339288842179,0.30597886378233197,0.33604834471886497,0.2672388626145852
