PUMA,ENT,FOD,SRV
3603001,67.95750000000001,262.2165,345.0915
3603002,68.0805,262.6911,345.7161
3603003,68.96199999999999,266.0924,350.19239999999996
3603101,99.971,218.1874,310.3393
3603102,112.712,411.0128,534.0696
3603103,103.222,376.4068,489.1026
3603104,90.958,331.6852,430.9914
3603105,124.903,455.4682,591.8349000000001
3603106,150.745,549.703,714.2835
3603107,145.489,530.5366,689.3787
3603201,76.2507,311.4477,418.2489
3603202,75.8863,309.9593,416.2501
3603203,68.9627,281.6797,378.2729
3603204,77.7083,317.4013,426.2441
3603205,77.2528,315.5408,423.7456
3603206,97.9325,400.0075,537.1775
3603207,77.6172,317.0292,425.7444
3603208,72.88,297.68,399.76
3603209,71.2402,290.98220000000003,390.76540000000006
3603210,70.6936,288.7496,387.7672
3603211,73.3355,299.5405,402.2585
3603212,71.3313,291.35429999999997,391.26509999999996
3603301,63.543600000000005,257.3208,329.6196
3603302,62.893299999999996,254.6874,326.24629999999996
3603303,73.2981,296.8218,380.21909999999997
3603304,74.41290000000001,301.3362,386.00190000000003
3603305,85.0964,344.5992,441.42040000000003
3603306,81.10170000000001,328.4226,420.69870000000003
3603307,78.5005,317.889,407.20550000000003
3603308,68.4673,277.2594,355.1603
3603309,63.079100000000004,255.43980000000002,327.2101
3603310,80.0798,324.2844,415.3978
3603311,65.5874,265.5972,340.22139999999996
3603312,62.521699999999996,253.1826,324.3187
3603313,70.3253,284.78340000000003,364.79830000000004
3603701,12.261700000000001,152.5293,172.2105
3603702,15.6843,195.1047,220.2795
3603703,13.031,162.09900000000002,183.01500000000001
3603704,14.035799999999998,174.5982,197.12699999999998
3603705,18.2905,227.52450000000002,256.8825
3603706,14.443999999999999,179.676,202.85999999999999
3603707,15.2133,189.2457,213.6645
3603708,15.7942,196.4718,221.82299999999998
3603709,20.567,255.84300000000002,288.855
3603710,17.6939,220.10309999999998,248.50349999999997
3603801,615.4832,1242.1092,1379.078
3603802,394.7548,796.6563,884.5045
3603803,367.71680000000003,742.0908000000001,823.922
3603804,364.2756,735.1461,816.2115
3603805,681.8492,1376.0427,1527.7804999999998
3603806,601.2268,1213.3383000000001,1347.1345000000001
3603807,448.3392,904.7952,1004.568
3603808,468.00320000000005,944.4792000000001,1048.6280000000002
3603809,511.26399999999995,1031.7839999999999,1145.56
3603810,463.08720000000005,934.5582,1037.613
3603901,49.4885,301.0266,351.8803
3603902,41.150999999999996,250.3116,292.5978
3603903,54.375,330.75,386.625
3604001,77.4535,358.4065,363.5897
3604002,67.854,313.986,318.5268
3604003,70.48400000000001,326.156,330.8728
3604004,62.1995,287.82050000000004,291.98290000000003
3604005,55.6245,257.39549999999997,261.11789999999996
3604006,64.56649999999999,298.7735,303.0943
3604007,62.7255,290.2545,294.4521
3604008,81.1355,375.4445,380.8741
3604009,101.64949999999999,470.37049999999994,477.17289999999997
3604010,71.273,329.807,334.5766
3604011,56.282,260.438,264.20439999999996
3604012,77.322,357.798,362.9724
3604013,63.909,295.731,300.0078
3604014,85.8695,397.35049999999995,403.0969
3604015,83.23949999999999,385.1805,390.75089999999994
3604016,77.585,359.015,364.207
3604017,95.33749999999999,441.16249999999997,447.54249999999996
3604018,60.227000000000004,278.693,282.7234
3604101,45.298,426.8165,474.9261
3604102,47.675999999999995,449.22299999999996,499.85819999999995
3604103,64.554,608.2545,676.8153
3604104,30.392000000000003,286.366,318.6444
3604105,49.068,462.339,514.4526
3604106,40.02,377.08500000000004,419.58900000000006
3604107,37.99,357.95750000000004,398.3055
3604108,29.116,274.343,305.2662
3604109,34.8,327.9,364.86
3604110,44.312,417.52599999999995,464.5884
3604111,37.178000000000004,350.3065,389.7921
3604112,57.594,542.6745,603.8433
3604113,32.074,302.2145,336.27930000000003
3604114,29.869999999999997,281.4475,313.1715
3700100,76.0,282.0,359.0
3700200,43.0,259.0,352.0
3700300,38.0,191.0,305.0
3700400,25.0,124.0,246.0
3700500,20.8252,130.0071,261.9583
3700600,21.1748,140.9929,253.0417
3700700,28.0,214.0,273.0
3700800,80.0,342.0,317.0
3700900,34.0,214.0,295.0
3701000,20.0,149.0,227.0
3701100,42.0,270.0,331.0
3701201,70.608,344.214,390.5505
3701202,67.152,327.366,371.4345
3701203,53.903999999999996,262.782,298.1565
3701204,58.224000000000004,283.842,322.05150000000003
3701205,54.96,267.93,303.9975
3701206,54.815999999999995,267.228,303.20099999999996
3701207,66.72,325.26000000000005,369.045
3701208,53.568000000000005,261.144,296.298
3701301,65.3976,385.002,378.1458
3701302,58.6024,344.998,338.8542
3701400,79.0,303.0,319.0
3701500,43.0,193.0,331.0
3701600,54.0,310.0,346.0
3701701,52.60640000000001,292.8244,349.72520000000003
3701702,44.002,244.92950000000002,292.5235
3701703,45.9816,255.9486,305.6838
3701704,53.39039999999999,297.1884,354.93719999999996
3701801,44.6702,229.347,271.6188
3701802,50.6749,260.17650000000003,308.1306
3701803,53.6549,275.4765,326.25059999999996
3701900,41.816,158.528,260.4416
3702000,35.0,148.0,276.0
3702100,34.0,198.0,302.0
3702201,93.3325,371.81649999999996,407.63599999999997
3702202,91.6675,365.1835,400.364
3702300,44.5508,219.3588,280.3864
3702400,57.4492,241.6412,305.6136
3702500,65.0,253.0,415.0
3702600,51.211200000000005,210.4208,412.236
3702700,36.7888,189.57920000000001,359.764
3702800,54.0,334.0,436.0
3702900,101.184,282.472,389.55839999999995
3703001,21.7536,177.4896,277.8528
3703002,22.2464,181.5104,284.14720000000005
3703101,68.2487,287.51579999999996,304.7176
3703102,75.9473,319.9482,339.0904
3703103,72.8923,307.0782,325.4504
3703104,94.46059999999999,397.94039999999995,421.74879999999996
3703105,66.78229999999999,281.3382,298.1704
3703106,91.22229999999999,384.29819999999995,407.2904
3703107,72.098,303.73199999999997,321.904
3703108,69.3485,292.149,309.628
3703200,74.86,290.45680000000004,363.81960000000004
3703300,48.14,201.5432,296.1804
3703400,60.0,207.0,334.0
3703500,36.0,221.0,340.0
3703600,35.0,189.0,296.0
3703700,53.0,254.0,301.0
3703800,23.0,151.0,191.0
3703900,16.0,145.0,236.0
3704000,27.0,188.0,288.0
3704100,20.2209,176.6146,231.7431
3704200,53.0,339.0,352.0
3704300,31.0,186.0,236.0
3704400,83.0,320.0,358.0
3704500,31.7791,274.3854,247.2569
3704600,68.23400000000001,282.82849999999996,289.523
3704700,116.766,538.1715,510.47700000000003
3704800,71.0,279.0,218.0
3704900,15.8126,139.5078,190.7512
3705001,25.5375,214.51500000000001,224.73000000000002
3705002,24.6225,206.82899999999998,216.678
3705003,24.84,208.656,218.59199999999998
3705100,16.1874,138.4922,194.2488
3705200,23.0,127.0,248.0
3705300,35.1552,167.213,269.85339999999997
3705400,39.8448,168.787,276.1466
3800100,116.0,503.0,717.0
3800200,71.0,309.0,465.0
3800300,66.0,254.0,488.0
3800400,69.0,252.0,355.0
3800500,118.0,388.0,505.0
3900100,21.0,225.0,363.0
3900200,37.6036,232.6935,294.1878
3900300,50.318000000000005,334.0439,344.0562
3900400,43.5168,289.5076,294.9472
3900500,47.8368,318.2476,324.2272
3900600,70.73479999999999,269.5743,274.6478
3900700,89.0,329.0,342.0
3900801,46.1344,214.7024,282.5732
3900802,57.8656,269.2976,354.4268
3900901,37.422000000000004,234.252,257.418
3900902,51.744,323.904,355.93600000000004
3900903,41.6262,260.5692,286.3378
3900904,45.2298,283.1268,311.1262
3900905,36.775200000000005,230.2032,252.96880000000002
3900906,45.045,281.97,309.855
3900907,37.791599999999995,236.5656,259.9604
3900908,61.908,387.528,425.85200000000003
3900909,53.6844,336.05039999999997,369.2836
3900910,50.7738,317.8308,349.2622
3901000,34.4835,216.0675,247.4955
3901100,37.1458,232.749,266.6034
3901200,53.3707,202.18349999999998,300.9011
3901300,38.0,201.0,228.0
3901400,40.0843,245.343,304.4455
3901500,54.4962,418.6299,506.9798
3901600,36.4195,200.02710000000002,251.5747
3901700,45.0,292.0,314.0
3901801,41.8497,246.4716,304.3041
3901802,40.1184,236.2752,291.7152
3901803,38.7453,228.1884,281.7309
3901804,39.9592,235.3376,290.55760000000004
3901805,38.3274,225.72719999999998,278.6922
3901900,72.0,295.0,405.0
3902000,29.0,177.0,291.0
3902100,32.0,173.0,329.0
3902200,37.0,203.0,324.0
3902300,36.0,220.0,352.0
3902400,40.0,225.0,293.0
3902500,40.0,201.0,301.0
3902600,47.0,222.0,343.0
3902700,42.0,176.0,255.0
3902800,42.0,212.0,345.0
3902900,31.0,153.0,300.0
3903000,39.0,202.0,344.0
3903100,46.6956,271.2792,364.2998
3903200,46.141200000000005,268.0584,359.9746
3903300,45.1506,231.5892,324.6273
3903400,28.0,165.0,287.0
3903500,37.0,226.0,382.0
3903600,22.0,162.0,253.0
3903700,36.0,210.0,285.0
3903800,69.0,294.0,327.0
3903900,47.0,250.0,299.0
3904000,87.0,453.0,400.0
3904101,37.1917,243.35739999999998,230.03109999999998
3904102,36.8074,240.84279999999998,227.6542
3904103,37.277100000000004,243.9162,230.5593
3904104,36.8501,241.1222,227.91830000000002
3904105,39.9245,261.239,246.9335
3904106,46.3722,303.4284,286.81260000000003
3904107,37.533300000000004,245.5926,232.1439
3904108,40.992,268.224,253.536
3904109,37.3198,244.1956,230.82340000000002
3904110,39.3694,257.6068,243.5002
3904111,37.3198,244.1956,230.82340000000002
3904200,46.0,192.0,284.0
3904300,34.0,191.0,288.0
3904400,26.0,173.0,266.0
3904500,41.0,206.0,352.0
3904601,33.7146,206.1465,241.689
3904602,39.9562,244.3105,286.433
3904603,53.618,327.845,384.37
3904604,38.7112,236.69799999999998,277.508
3904700,37.0,325.0,335.0
3904800,27.0,167.0,200.0
3904900,21.0,142.0,184.0
3905000,22.0,211.0,236.0
3905100,22.0,180.0,238.0
3905200,28.0,140.0,212.0
3905301,41.3868,168.5034,215.3099
3905302,42.6132,173.4966,221.6901
3905401,31.105999999999998,202.642,228.614
3905402,36.9667,240.8219,271.6873
3905403,34.9273,227.5361,256.69870000000003
3905501,45.770999999999994,264.7783,280.8675
3905502,60.588,350.49240000000003,371.79
3905503,44.748,258.86039999999997,274.59
3905504,49.83,288.259,305.775
3905505,42.9,248.17000000000002,263.25
3905506,43.196999999999996,249.88809999999998,265.0725
3905507,42.933,248.3609,263.4525
3905600,42.275999999999996,194.46959999999999,240.648
3905700,34.724000000000004,149.5304,198.352
4000100,48.833,240.76999999999998,374.725
4000200,23.0,154.0,147.0
4000300,26.0,213.0,307.0
4000400,30.0,185.0,301.0
4000500,22.0,211.0,397.0
4000601,22.269000000000002,179.865,202.9905
4000602,26.731,173.135,249.0095
4000701,42.3556,203.9592,269.026
4000702,29.644399999999997,188.0408,268.974
4000800,27.0,215.0,250.0
4000900,88.0,543.0,483.0
4001001,40.538700000000006,279.9931,296.7026
4001002,56.8881,392.9153,416.36379999999997
4001003,51.0012,352.25559999999996,373.2776
4001004,43.7472,302.1536,320.18559999999997
4001005,45.449099999999994,313.9083,332.6418
4001006,41.319900000000004,285.38870000000003,302.4202
4001101,24.2176,168.7952,253.7492
4001102,36.7824,194.2048,258.2508
4001201,79.8124,507.6592,583.8735
4001202,77.9336,495.70880000000005,570.129
4001203,46.6772,296.8976,341.4705
4001204,54.1118,321.91420000000005,400.30080000000004
4001301,19.6569,123.10149999999999,192.66389999999998
4001302,30.5101,225.1285,277.6111
4001400,45.0,214.0,331.0
4001501,39.5376,272.17359999999996,326.272
4001601,27.9274,152.64659999999998,211.95420000000001
4100100,53.0,270.0,341.0
4100200,55.0,263.0,305.0
4100300,40.0,275.0,275.0
4100400,146.0,535.0,531.0
4100500,80.0,568.0,423.0
4100600,74.0,412.0,487.0
4100703,69.87469999999999,364.3178,359.0671
4100704,51.2945,267.443,263.5885
4100705,51.830799999999996,270.2392,266.3444
4100800,62.0,397.0,349.0
4100901,59.9204,263.04040000000003,231.5568
4100902,58.079600000000006,254.95960000000002,224.44320000000002
4101000,31.0,226.0,244.0
4101103,42.406,236.1688,236.8212
4101104,42.093999999999994,234.4312,235.07879999999997
4101105,45.5,253.39999999999998,254.1
4101200,46.0,344.0,372.0
4101301,84.8232,445.06000000000006,389.40880000000004
4101302,93.7251,491.7675,430.2759
4101303,83.1222,436.13500000000005,381.5998
4101305,85.50359999999999,448.63,392.5324
4101314,98.6013,517.3525,452.6617
4101316,121.2813,636.3525,556.7817
4101317,53.001,224.23499999999999,273.159
4101318,85.41,361.35,440.19
4101319,56.589000000000006,239.41500000000002,291.651
4101320,54.598800000000004,258.25440000000003,248.7048
4101321,51.022,241.336,232.412
4101322,52.2318,247.0584,237.9228
4101323,53.4679,252.9052,243.5534
4101324,51.679500000000004,244.446,235.407
4200101,44.3346,224.0064,299.45300000000003
4200102,69.66539999999999,351.9936,470.54699999999997
4200200,48.0,230.0,371.0
4200300,56.0,353.0,600.0
4200400,30.0,205.0,310.0
4200500,72.0,260.0,391.0
4200600,65.0,336.0,401.0
4200701,37.595,286.34000000000003,285.31
4200702,41.405,324.65999999999997,341.69
4200801,38.4384,285.0848,314.71439999999996
4200802,38.1984,283.3048,312.7494
4200803,43.3632,290.6104,340.5362
4200900,49.0,319.0,468.0
4201000,25.0,200.0,315.0
4201100,43.0,271.0,459.0
4201200,83.0,296.0,374.0
4201300,38.0,284.0,483.0
4201400,44.0,243.0,364.0
4201501,27.554299999999998,178.5545,331.6089
4201502,42.4457,275.4455,434.3911
4201600,85.0,357.0,577.0
4201701,96.09989999999999,518.2358999999999,620.2520999999999
4201702,55.7728,300.7648,359.97119999999995
4201801,51.2653,276.4573,330.8787
4201802,75.726,408.366,488.754
4201803,61.1818,329.9338,394.8822
4201804,87.02480000000001,469.2968,561.6792
4201805,56.9147,306.9227,367.34130000000005
4201806,61.903,333.823,399.537
4201807,55.1117,297.1997,355.7043
4201900,37.0,241.0,445.0
4202001,45.2249,205.6188,298.8776
4202002,67.8776,308.6112,448.58239999999995
4202003,47.8814,217.6968,316.4336
4202100,48.0,273.0,461.0
4202200,61.0,328.0,574.0
4202301,37.2328,259.4512,422.6768
4202302,47.7672,313.5488,470.32320000000004
4202401,69.79350000000001,351.31350000000003,583.5675
4202402,49.2065,247.6865,411.4325
4202500,47.0,201.0,413.0
4202600,34.0,237.0,393.0
4202701,43.7913,215.3817,330.669
4202702,50.773799999999994,249.7242,383.394
4202703,52.4349,257.89410000000004,395.937
4202801,55.3012,238.18800000000002,324.08799999999997
4202802,54.787800000000004,314.922,422.772
4202803,42.8879,246.521,330.946
4202901,62.6022,385.57130000000006,446.817
4202902,53.420899999999996,331.79769999999996,377.377
4203001,62.7396,288.5168,384.97360000000003
4203002,65.8266,302.71279999999996,403.9156
4203003,81.73200000000001,375.85600000000005,501.51200000000006
4203004,83.67240000000001,384.7792,513.4184
4203101,78.2136,331.7688,442.188
4203102,67.0599,284.4567,379.1295
4203103,75.276,319.308,425.58000000000004
4203104,69.3549,294.1917,392.10450000000003
4203105,72.7974,308.7942,411.56699999999995
4203106,96.2982,408.4806,544.4309999999999
4203201,48.8592,409.97880000000004,368.42760000000004
4203202,41.0436,344.3979,309.4933
4203203,40.482,339.6855,305.25849999999997
4203204,49.467600000000004,415.0839,373.0153
4203205,49.6548,416.6547,374.4269
4203206,41.6988,349.8957,314.4339
4203207,34.866,292.56149999999997,262.9105
4203208,37.8144,317.3016,285.1432
4203209,39.4524,331.0461,297.4947
4203210,45.9108,385.23870000000005,346.1949
4203211,38.797200000000004,325.5483,292.5541
4203301,51.1428,261.1098,335.9472
4203302,63.677800000000005,325.1073,418.28720000000004
4203303,56.614599999999996,289.04609999999997,371.8904
4203304,46.5866,237.8481,306.0184
4203401,56.0476,218.1312,315.2948
4203402,67.599,263.088,380.277
4203403,74.8769,291.4128,421.2187
4203404,60.4506,235.2672,340.0638
4203501,41.2896,217.44359999999998,386.41679999999997
4203502,37.775200000000005,198.9357,353.52660000000003
4203503,59.800000000000004,314.925,559.65
4203504,45.1352,237.6957,422.40659999999997
4203601,58.3083,279.3463,454.65229999999997
4203602,43.6815,209.27149999999997,340.6015
4203603,51.0102,244.38219999999998,397.7462
4203701,56.0507,216.7464,345.6997
4203702,40.9493,207.2536,400.3003
4203800,49.0,230.0,495.0
4203900,40.0,242.0,361.0
4204001,63.909600000000005,276.9416,423.3152
4204002,34.0904,187.0584,299.6848
4400101,55.8414,381.2382,389.511
4400102,68.7204,469.16519999999997,479.346
4400103,69.03630000000001,471.3219,481.5495
4400104,49.401900000000005,337.2747,344.5935
4400201,73.0,438.0,487.0
4400300,137.0,451.0,423.0
4400400,139.0,382.0,359.0
4500101,60.0,346.0,469.0
4500102,44.974000000000004,258.092,292.444
4500103,69.0729,396.38820000000004,449.1474
4500104,47.182900000000004,270.7682,306.80740000000003
4500105,46.7503,289.6374,380.47180000000003
4500200,54.0,351.0,458.0
4500301,30.0366,222.4332,308.0781
4500302,43.9634,325.5668,450.9219
4500400,30.0,207.0,404.0
4500501,37.912,192.4034,272.4925
4500502,42.088,213.5966,302.5075
4500601,51.3628,293.366,446.7556
4500602,39.6372,234.63400000000001,341.2444
4500603,44.2736,334.0306,434.9752
4500604,59.113600000000005,423.29560000000004,519.3552000000001
4500605,38.6128,161.6738,246.6696
4500700,22.0,197.0,337.0
4500800,32.0,238.0,362.0
4500900,45.0,350.0,474.0
4501000,51.0,239.0,314.0
4501101,119.175,527.7069,355.6182
4501102,130.825,579.2931,390.3818
4501201,36.3348,228.2301,284.4148
4501202,153.5016,689.6768,649.7532
4501203,81.2418,393.1006,395.5483
4501204,91.9218,469.9925,498.28369999999995
4501300,33.0,285.0,412.0
4501400,124.0,552.0,497.0
4501500,59.0,274.0,383.0
4501600,19.0,159.0,224.0
4600100,175.0,447.0,627.0
4600200,58.0,151.0,281.0
4600300,102.0,314.0,495.0
4600400,89.0,309.0,478.0
4600500,89.15769999999999,280.62919999999997,407.6452
4600600,152.8423,384.3708,508.35479999999995
4700100,28.0,193.0,335.0
4700200,35.0,207.0,322.0
4700300,43.0,363.0,342.0
4700400,31.0,253.0,332.0
4700500,70.0,251.0,361.0
4700600,17.0,144.0,214.0
4700700,34.0,221.0,244.0
4700800,19.0,142.0,201.0
4700900,23.0,120.0,179.0
4701000,27.308,165.75799999999998,203.5366
4701100,40.692,210.24200000000002,262.46340000000004
4701200,23.0,218.0,317.0
4701300,44.0,276.0,331.0
4701400,32.0,162.0,247.0
4701500,124.0,407.0,323.0
4701601,31.6632,161.8084,249.088
4701602,43.343399999999995,239.8833,288.95599999999996
4701603,69.4782,384.5259,463.188
4701604,56.51519999999999,312.7824,376.768
4701700,30.0,175.0,288.0
4701800,36.0,199.0,313.0
4701900,45.0,265.0,380.0
4702001,48.2232,282.54720000000003,336.8832
4702002,44.5738,261.1648,311.3888
4702003,49.202999999999996,288.28799999999995,343.72799999999995
4702100,10.0,138.0,168.0
4702200,29.0,208.0,281.0
4702300,45.0,219.0,292.0
4702401,32.13,253.827,239.598
4702402,37.870000000000005,299.173,282.40200000000004
4702501,212.5459,461.4204,468.0256
4702502,150.6472,327.04319999999996,331.72479999999996
4702503,165.1533,358.53479999999996,363.6672
4702504,170.289,369.684,374.976
4702505,202.3646,439.31759999999997,445.6064
4702600,311.0,493.0,597.0
4702700,33.0,270.0,327.0
4702800,12.0,137.0,188.0
4702900,20.0,171.0,275.0
4703000,30.0,230.0,284.0
4703100,16.0,101.0,190.0
4703201,37.138099999999994,260.1208,282.3112
4703202,33.0893,231.7624,251.5336
4703203,29.715300000000003,208.1304,225.8856
4703204,27.0884,189.7312,205.9168
4703205,27.8596,195.1328,211.7792
4703206,31.546899999999997,220.95919999999998,239.8088
4703207,27.6668,193.7824,210.3136
4703208,26.8474,188.04319999999998,204.0848
4800100,46.0,294.0,567.0
4800200,51.0,314.0,338.0
4800300,35.0,208.0,300.0
4800400,15.0,188.0,335.0
4800501,40.9734,251.4642,272.3526
4800502,61.0266,374.53580000000005,405.64740000000006
4800600,27.0,218.0,418.0
4800700,32.0,269.0,335.0
4800800,52.0,307.0,424.0
4800900,65.0,337.0,377.0
4801000,29.0,246.0,401.0
4801100,21.0,231.0,334.0
4801200,21.0,138.0,218.0
4801300,30.0,179.0,262.0
4801400,25.0,186.0,227.0
4801501,28.764,202.7862,301.5426
4801502,31.235999999999997,220.2138,327.45739999999995
4801600,47.0,319.0,392.0
4801700,15.0,136.0,228.0
4801800,34.0,205.0,245.0
4801901,52.035199999999996,303.303,251.692
4801902,51.1152,297.9405,247.242
4801903,48.1712,280.78049999999996,233.00199999999998
4801904,54.758399999999995,319.176,264.864
4801905,55.8256,325.3965,270.026
4801906,48.7968,284.42699999999996,236.028
4801907,57.2976,333.9765,277.146
4802001,40.8576,244.82639999999998,205.7244
4802002,39.5008,236.69619999999998,198.8927
4802003,45.184,270.751,227.5085
4802004,42.624,255.411,214.6185
4802005,43.6224,261.3936,219.6456
4802006,44.2112,264.92179999999996,222.6103
4802101,46.0,244.0,342.0
4802102,35.0,252.0,312.0
4802200,55.0,267.0,340.0
4802301,33.5575,238.9294,218.665
4802302,32.7825,233.4114,213.61499999999998
4802303,38.6725,275.3482,251.995
4802304,32.86,233.9632,214.12
4802305,40.61,289.14320000000004,264.62
4802306,39.68,282.52160000000003,258.56
4802307,37.2,264.86400000000003,242.4
4802308,34.255,243.89560000000003,223.21
4802309,35.495,252.7244,231.29
4802310,33.402499999999996,237.8258,217.655
4802311,34.875,248.31,227.25
4802312,35.572500000000005,253.27620000000002,231.79500000000002
4802313,35.1075,249.9654,228.765
4802314,37.82,269.27840000000003,246.44000000000003
4802315,35.805,254.9316,233.31
4802316,33.402499999999996,237.8258,217.655
4802317,32.86,233.9632,214.12
4802318,33.945,241.6884,221.19
4802319,35.4175,252.1726,230.785
4802320,33.17,236.1704,216.14
4802321,34.565,246.1028,225.23
4802322,33.79,240.5848,220.18
4802400,45.0,192.0,261.0
4802501,32.126400000000004,226.4562,224.0118
4802502,34.5,243.1875,240.5625
4802503,39.3576,277.42830000000004,274.4337
4802504,32.181599999999996,226.84529999999998,224.39669999999998
4802505,30.8568,217.5069,215.1591
4802506,32.6784,230.34720000000002,227.8608
4802507,34.3896,242.4093,239.7927
4802508,32.292,227.6235,225.1665
4802509,40.5168,285.5994,282.51660000000004
4802510,34.5,243.1875,240.5625
4802511,32.6232,229.9581,227.4759
4802512,32.4576,228.7908,226.3212
4802513,38.0328,268.0899,265.1961
4802514,37.9776,267.7008,264.8112
4802515,31.519199999999998,222.1761,219.7779
4802516,35.990399999999994,253.6932,250.95479999999998
4802600,38.0,319.0,528.0
4802700,54.0,276.0,347.0
4802800,20.0,188.0,276.0
4802900,40.0,238.0,303.0
4803000,57.0,315.0,431.0
4803100,43.0,262.0,372.0
4803200,14.0,216.0,261.0
4803301,31.0386,267.5562,205.6524
4803302,35.477799999999995,305.82259999999997,235.06519999999998
4803303,29.2486,252.12619999999998,193.7924
4803304,24.576700000000002,211.8539,162.83780000000002
4803305,28.819,248.423,190.946
4803306,29.839299999999998,257.2181,197.7062
4803400,44.0,290.0,419.0
4803501,39.568,274.9976,322.4792
4803502,40.431999999999995,281.00239999999997,329.52079999999995
4803601,37.0,260.0,346.0
4803602,73.0,471.0,408.0
4803700,28.0,206.0,339.0
4803801,33.089999999999996,206.9228,263.8376
4803802,41.91,262.0772,334.1624
4803900,28.0,211.0,282.0
4804000,35.0,228.0,332.0
4804100,14.0,104.0,223.0
4804200,31.0,208.0,265.0
4804301,28.5386,203.4526,271.577
4804302,33.4614,238.54739999999998,318.423
4804400,16.0,148.0,186.0
4804501,49.2656,284.4788,292.2892
4804502,41.196799999999996,237.88639999999998,244.4176
4804503,37.3592,215.7266,221.6494
4804504,36.178399999999996,208.9082,214.6438
4804601,32.1264,247.0476,225.6576
4804602,33.2904,255.9986,233.8336
4804603,32.9412,253.3133,231.3808
4804604,35.1528,270.3202,246.9152
4804605,33.2904,255.9986,233.8336
4804606,30.7296,236.3064,215.8464
4804607,29.5656,227.3554,207.6704
4804608,28.750799999999998,221.0897,201.9472
4804609,35.7348,274.7957,251.00320000000002
4804610,29.5656,227.3554,207.6704
4804611,29.3328,225.5652,206.0352
4804612,29.2164,224.67010000000002,205.2176
4804613,30.3804,233.6211,213.39360000000002
4804614,29.9148,230.04070000000002,210.1232
4804615,29.2164,224.67010000000002,205.2176
4804616,30.4968,234.5162,214.21120000000002
4804617,30.0312,230.9358,210.9408
4804618,29.2164,224.67010000000002,205.2176
4804619,28.9836,222.8799,203.58239999999998
4804620,28.9836,222.8799,203.58239999999998
4804621,29.3328,225.5652,206.0352
4804622,29.682,228.2505,208.488
4804623,29.2164,224.67010000000002,205.2176
4804624,30.4968,234.5162,214.21120000000002
4804625,31.7772,244.3623,223.2048
4804626,32.824799999999996,252.41819999999998,230.5632
4804627,31.6608,243.4672,222.38719999999998
4804628,30.6132,235.4113,215.0288
4804629,31.311600000000002,240.7819,219.9344
4804630,28.6344,220.1946,201.1296
4804631,33.4068,256.8937,234.6512
4804632,28.9836,222.8799,203.58239999999998
4804633,28.6344,220.1946,201.1296
4804634,28.9836,222.8799,203.58239999999998
4804635,30.0312,230.9358,210.9408
4804636,30.3804,233.6211,213.39360000000002
4804637,32.3592,248.8378,227.2928
4804638,28.9836,222.8799,203.58239999999998
4804701,57.294,345.88599999999997,339.52
4804702,50.705999999999996,306.114,300.47999999999996
4804801,25.1405,185.7785,194.2675
4804802,26.6805,197.15849999999998,206.1675
4804803,25.179000000000002,186.06300000000002,194.565
4804901,34.338,213.816,190.09799999999998
4804902,39.3626,245.1032,217.9146
4804903,34.726,216.232,192.24599999999998
4804904,41.9816,261.4112,232.4136
4804905,43.5724,271.3168,241.22039999999998
4805000,55.0,269.0,426.0
4805100,45.0,275.0,360.0
4805201,49.201600000000006,256.4366,286.9202
4805202,44.5096,231.9821,259.5587
4805203,43.5896,227.1871,254.1937
4805204,46.699200000000005,243.3942,272.3274
4805301,76.9012,324.1212,326.3304
4805302,73.39240000000001,309.3324,311.4408
4805303,89.182,375.882,378.444
4805304,86.258,363.558,366.036
4805305,75.7316,319.1916,321.36719999999997
4805306,95.2493,401.4543,404.1906
4805307,78.3632,330.2832,332.5344
4805308,80.5562,339.5262,341.84040000000005
4805309,75.3661,317.6511,319.8162
4805400,84.0,422.0,367.0
4805500,20.0,208.0,337.0
4805600,46.0,228.0,265.0
4805700,37.0,184.0,226.0
4805800,80.0,305.0,367.0
4805901,30.5893,231.31990000000002,207.2098
4805902,33.388000000000005,252.484,226.168
4805903,32.3078,244.31539999999998,218.8508
4805904,29.951,226.493,202.886
4805905,32.9461,249.14230000000003,223.17460000000003
4805906,33.388000000000005,252.484,226.168
4805907,29.459999999999997,222.78,199.56
4805908,29.312700000000003,221.6661,198.56220000000002
4805909,30.392899999999997,229.8347,205.87939999999998
4805910,30.8839,233.5477,209.2054
4805911,32.2096,243.57280000000003,218.18560000000002
4805912,29.6564,224.26520000000002,200.8904
4805913,29.5091,223.1513,199.89260000000002
4805914,29.1163,220.1809,197.2318
4805915,28.6253,216.4679,193.9058
4805916,29.2636,221.2948,198.2296
4806000,93.0,327.0,411.0
4806100,21.0,196.0,250.0
4806200,32.0,251.0,256.0
4806301,34.368,216.411,156.804
4806302,29.632,186.589,135.196
4806400,4.0,121.0,79.0
4806500,30.0,221.0,233.0
4806601,37.873,277.8501,252.7162
4806602,37.972,278.5764,253.3768
4806603,34.155,250.5735,227.907
4806701,19.5024,187.2804,156.0192
4806702,24.2352,232.7292,193.8816
4806703,24.2624,232.9904,194.0992
4806801,13.335299999999998,143.05139999999997,108.4335
4806802,13.285800000000002,142.52040000000002,108.031
4806803,15.6222,167.5836,127.029
4806804,13.2759,142.4142,107.95049999999999
4806805,16.7904,180.1152,136.528
4806806,13.186800000000002,141.4584,107.22600000000001
4806807,13.4937,144.7506,109.7215
