PUMA,GISMATCH,GISJOIN,GEOID,STATEFIP,State,Name,JAN_AVG_TEMP_C,JULY_AVG_TEMP_C,AVG_TOT_PPT_MM,AVG_TOT_POP_M,AVG_TOT_PPT_M
0800400,800400,G08000400,0800400,08,Colorado,"Eagle, Summit, Grand & Jackson Counties PUMA",-7.915142599660729,14.524007368532654,658.071882951654,0.658071882951654,0.658071882951654
0800801,800801,G08000801,0800801,08,Colorado,"DRCOG Mountains--Jefferson (West), Boulder (West), Clear Creek & Gilpin Counties PUMA",-4.34947275325952,16.435648734995862,618.7779387417219,0.6187779387417218,0.6187779387417218
0800600,800600,G08000600,0800600,08,Colorado,"Fremont, Chaffee, Park, Lake, Huerfano, Pueblo (Southwest) & Custer Counties PUMA",-4.522008879991484,16.62615620268736,487.7118186979561,0.4877118186979561,0.4877118186979561
0800100,800100,G08000100,0800100,08,Colorado,Northeast Colorado--Eastern Plains Region PUMA,-1.698594560507338,23.50380345394737,405.23083248987854,0.4052308324898785,0.4052308324898785
0800823,800823,G08000823,0800823,08,Colorado,Douglas (Northeast) & Elbert (West) Counties--Parker Town & The Pinery PUMA,-1.0827140451591706,21.349723459404206,476.1293078271028,0.47612930782710283,0.47612930782710283
0804101,804101,G08004101,0804101,08,Colorado,El Paso (Outside Colorado Springs City) & Teller Counties--Fountain City PUMA,-2.293134293466244,19.88037109375,440.67990860849056,0.44067990860849054,0.44067990860849054
0800807,800807,G08000807,0800807,08,Colorado,Adams County (West Central)--Commerce City & Brighton Cities PUMA,-0.5853477975596553,23.42421291185462,363.9613620923913,0.3639613620923913,0.3639613620923913
0800812,800812,G08000812,0800812,08,Colorado,Denver City (Northeast) PUMA,-0.16649999289677062,23.552955364358837,386.4611058728448,0.3864611058728448,0.3864611058728448
0800813,800813,G08000813,0800813,08,Colorado,Denver City (Northwest) PUMA,0.31402498483657837,23.683425903320312,403.58953857421875,0.40358953857421875,0.40358953857421875
0800815,800815,G08000815,0800815,08,Colorado,Denver City (Southeast) PUMA,0.20368333657582602,23.470982869466145,422.8122151692708,0.4228122151692708,0.4228122151692708
0800811,800811,G08000811,0800811,08,Colorado,Arapahoe County (Southwest)--Centennial (West & Central) & Greenwood Village Cities PUMA,0.11851999759674073,23.2130126953125,437.6130859375,0.4376130859375,0.4376130859375
0800816,800816,G08000816,0800816,08,Colorado,Denver City (Southwest) PUMA,0.4183124899864197,23.367610931396484,419.1211853027344,0.4191211853027344,0.4191211853027344
0800814,800814,G08000814,0800814,08,Colorado,Denver City (South Central) PUMA,0.37449999650319415,23.738850911458332,410.7071126302083,0.4107071126302083,0.4107071126302083
0800200,800200,G08000200,0800200,08,Colorado,"Northwest Colorado--Garfield, Routt, Moffat & Rio Blanco Counties PUMA",-5.704501513716712,19.442564853076217,507.3891758494031,0.5073891758494031,0.5073891758494031
0800103,800103,G08000103,0800103,08,Colorado,Larimer County (North)--Fort Collins City PUMA,-4.451586984420029,17.349609375,519.0733969740634,0.5190733969740634,0.5190733969740634
0800102,800102,G08000102,0800102,08,Colorado,Larimer County (South)--Loveland City PUMA,-4.003530649038462,17.71654334435096,583.1790865384615,0.5831790865384615,0.5831790865384615
0800700,800700,G08000700,0800700,08,Colorado,Pueblo County (North)--Pueblo City & Pueblo West PUMA,-0.07919622171780229,23.641156546677216,338.97791402953584,0.33897791402953587,0.33897791402953587
0800822,800822,G08000822,0800822,08,Colorado,Douglas County (South)--Castle Rock Town PUMA,-1.9219203174562383,19.81878157307331,508.0844102443609,0.5080844102443609,0.5080844102443609
0800821,800821,G08000821,0800821,08,Colorado,Douglas (West) & Jefferson (Southeast) Counties--Highlands Ranch & Chatfield Park PUMA,-0.7766837558230838,21.149912241342907,492.6920924831081,0.49269209248310813,0.49269209248310813
0800300,800300,G08000300,0800300,08,Colorado,"Weld County (South Central)--Greeley, Windsor & Evans Cities PUMA",-2.593943967657574,22.55657648636123,341.44339247881356,0.34144339247881356,0.34144339247881356
0800824,800824,G08000824,0800824,08,Colorado,DRCOG East Plains--Arapahoe (East) & Adams (East) Counties--Aurora City (Northeast) PUMA,-1.7650821547910391,23.142326336596387,391.12469879518073,0.39112469879518075,0.39112469879518075
0800802,800802,G08000802,0800802,08,Colorado,Boulder (Northeast) & Weld (Southwest) Counties--Longmont City & Erie Town PUMA,-1.0921767967334692,22.973284292912137,376.00902966485506,0.37600902966485505,0.37600902966485505
0800804,800804,G08000804,0800804,08,Colorado,"Broomfield, Jefferson (Northeast), Adams (Northwest) & Boulder (Southeast) Counties PUMA",0.08309118887957405,23.051817052504596,412.4512580422794,0.4124512580422794,0.4124512580422794
0800817,800817,G08000817,0800817,08,Colorado,Jefferson County (Northeast)--Arvada City PUMA,0.3807684245862459,22.865635922080592,431.79995888157896,0.43179995888157896,0.43179995888157896
0800806,800806,G08000806,0800806,08,Colorado,Adams County (West Central)--Thornton & Federal Heights Cities PUMA,-0.20664284910474504,23.36889430454799,378.2572544642857,0.3782572544642857,0.3782572544642857
0800805,800805,G08000805,0800805,08,Colorado,Adams (West) & Jefferson (Far Northeast) Counties--Westminster & Northglenn Cities PUMA,0.11824544993313876,23.349273681640625,391.1863458806818,0.3911863458806818,0.3911863458806818
0800810,800810,G08000810,0800810,08,Colorado,Arapahoe (Northwest) & Adams (Southwest) Counties--Aurora City (Northwest) PUMA,0.13656665881474814,23.43438212076823,416.6835123697917,0.4166835123697917,0.4166835123697917
0800809,800809,G08000809,0800809,08,Colorado,Arapahoe (West) & Adams (South Central) Counties--Aurora City (North Central) PUMA,0.026240000128746034,23.33691864013672,421.9044921875,0.42190449218750004,0.42190449218750004
0801001,801001,G08001001,0801001,08,Colorado,Mesa County (Central)--Greater Grand Junction & Fruita Cities PUMA,-2.052127456665039,25.042173767089842,266.6242431640625,0.26662424316406247,0.26662424316406247
0800820,800820,G08000820,0800820,08,Colorado,"Arapahoe (West) & Jefferson (East) Counties--Littleton, Englewood Cities & Columbine PUMA",0.39087269522927026,23.36712646484375,425.3294122869318,0.42532941228693183,0.42532941228693183
0800819,800819,G08000819,0800819,08,Colorado,Jefferson County (East Central)--Lakewood City (South) & Dakota Ridge PUMA,0.08321249485015869,22.45147705078125,456.1942443847656,0.45619424438476563,0.45619424438476563
0800818,800818,G08000818,0800818,08,Colorado,"Jefferson County (East Central)--Lakewood (North), Wheat Ridge & Golden Cities PUMA",0.274619992574056,22.79586385091146,447.08893229166665,0.44708893229166663,0.44708893229166663
0804106,804106,G08004106,0804106,08,Colorado,El Paso County (North Central)--Colorado Springs City (North) & Monument Town PUMA,-2.1660282300866167,19.558625594429348,506.0892917798913,0.5060892917798913,0.5060892917798913
0804104,804104,G08004104,0804104,08,Colorado,El Paso County (Central)--Colorado Springs City (East) & Cimarron Hills PUMA,-1.2794582049051921,20.79864247639974,467.6886393229167,0.4676886393229167,0.4676886393229167
0804105,804105,G08004105,0804105,08,Colorado,El Paso County (Central)--Colorado Springs City (South) & Security-Widefield PUMA,-0.47087646933162913,22.220333323759192,419.1011603860294,0.4191011603860294,0.4191011603860294
0804103,804103,G08004103,0804103,08,Colorado,El Paso County (Central)--Colorado Springs City (Central) PUMA,-0.8574363535100763,21.489499178799715,439.41313032670456,0.43941313032670454,0.43941313032670454
0804102,804102,G08004102,0804102,08,Colorado,El Paso County (West Central)--Colorado Springs City (West) PUMA,-1.8330751419067384,19.8210693359375,494.95498046875,0.49495498046875,0.49495498046875
0800808,800808,G08000808,0800808,08,Colorado,Arapahoe County (West)--Aurora (Southwest) & Centennial (East) Cities PUMA,-0.08064999679724376,22.960609436035156,453.4490966796875,0.4534490966796875,0.4534490966796875
0800803,800803,G08000803,0800803,08,Colorado,Boulder County (Central)--Boulder City PUMA,-0.0027208353082338967,22.618677775065105,468.0343831380208,0.4680343831380208,0.4680343831380208
1600100,1600100,G16000100,1600100,16,Idaho,"Bonner, Latah, Shoshone, Boundary, Benewah & Kootenai (Southeast) Counties PUMA",-2.8706736283468715,17.70877402038207,1017.3990673886883,1.0173990673886883,1.0173990673886883
1600400,1600400,G16000400,1600400,16,Idaho,"Ada (North), Payette, Canyon (North), Gem & Washington Counties--Eagle City PUMA",-1.8772945743438612,22.55282647075178,484.8808941281139,0.48488089412811386,0.48488089412811386
1600300,1600300,G16000300,1600300,16,Idaho,Central Idaho--Lewiston City & Nez Perce Reservation PUMA,-4.989510688697643,17.230731727997288,774.7079023232152,0.7747079023232152,0.7747079023232152
1601100,1601100,G16001100,1601100,16,Idaho,"Bingham (Outside Fort Hall AIR), Madison, Jefferson, Fremont & Teton Counties PUMA",-7.0244622155817975,18.651495895737327,464.5160138248848,0.4645160138248848,0.4645160138248848
1601000,1601000,G16001000,1601000,16,Idaho,"Elmore, Jerome, Blaine, Minidoka, Gooding, Lincoln & Camas Counties PUMA",-3.9670638236767553,20.33220399737424,435.97467523493646,0.43597467523493644,0.43597467523493644
1601300,1601300,G16001300,1601300,16,Idaho,"Southeast Idaho--Pocatello, Chubbuck Cities & Fort Hall Reservation PUMA",-5.094577435832098,19.690906748054115,493.84771126760563,0.4938477112676056,0.4938477112676056
1600900,1600900,G16000900,1600900,16,Idaho,Twin Falls & Cassia Counties--Twin Falls City PUMA,-2.5234815725321806,21.138184805366006,349.6064671215881,0.3496064671215881,0.3496064671215881
1600800,1600800,G16000800,1600800,16,Idaho,Ada County (South)--Boise (South) & Kuna Cities PUMA,-0.5137287713343801,23.53139361213235,302.01105494281046,0.30201105494281044,0.30201105494281044
1600701,1600701,G16000701,1600701,16,Idaho,Ada County (Central)--Meridian (Northeast) & Boise (Far West) Cities PUMA,-0.13820000205721175,23.946243286132812,295.8789760044643,0.2958789760044643,0.2958789760044643
1600600,1600600,G16000600,1600600,16,Idaho,Canyon (East) & Ada (West) Counties--Nampa (Central & East) & Meridian (West) Cities PUMA,-0.3410332997639974,23.892578125,275.2501627604167,0.2752501627604167,0.2752501627604167
1600702,1600702,G16000702,1600702,16,Idaho,Ada County (Northeast)--Boise (North & West) & Garden City Cities PUMA,-0.33041171466603,23.63546573414522,337.6044347426471,0.33760443474264706,0.33760443474264706
1601200,1601200,G16001200,1601200,16,Idaho,Bonneville County--Idaho Falls City PUMA,-6.351173462906504,18.475268356199187,542.537855691057,0.542537855691057,0.542537855691057
1600500,1600500,G16000500,1600500,16,Idaho,Canyon (South) & Owyhee Counties--Caldwell & Nampa (South & West) Cities PUMA,-1.7113607232237775,21.50988328313253,336.2145198440822,0.3362145198440822,0.3362145198440822
1600200,1600200,G16000200,1600200,16,Idaho,"Kootenai County (Northwest)--Coeur d'Alene, Post Falls & Hayden Cities PUMA",-2.009000123002147,19.040596299499047,825.5430582061068,0.8255430582061069,0.8255430582061069
1702100,1702100,G17002100,1702100,17,Illinois,Champaign County--Champaign & Urbana Cities PUMA,-3.589724926238364,23.71322307180851,1002.0681515957447,1.0020681515957446,1.0020681515957446
1700300,1700300,G17000300,1700300,17,Illinois,"Adams, Pike, Brown, Schuyler & Mason Counties PUMA",-3.17633780420354,24.497193030973452,988.371128318584,0.9883711283185841,0.9883711283185841
1703310,1703310,G17003310,1703310,17,Illinois,"Lake County--Vernon, Moraine, West Deerfield & Libertyville (Southeast) Townships PUMA",-4.663523719424293,23.014383951822918,954.0778459821429,0.9540778459821428,0.9540778459821428
1703309,1703309,G17003309,1703309,17,Illinois,"Lake County (East Central)--Warren, Libertyville (North & East) & Shields Townships PUMA",-5.082034898840862,22.610685929008152,948.9325747282609,0.9489325747282609,0.9489325747282609
1703602,1703602,G17003602,1703602,17,Illinois,"McHenry County (Southeast)--Algonquin, McHenry & Nunda Townships PUMA",-5.868062482561384,22.465994698660715,963.9496651785714,0.9639496651785714,0.9639496651785714
1703307,1703307,G17003307,1703307,17,Illinois,"Lake County (Northeast)--Waukegan, Zion, Benton & Newport Townships PUMA",-5.197121993355129,22.26016898777174,932.0483186141304,0.9320483186141304,0.9320483186141304
1703306,1703306,G17003306,1703306,17,Illinois,"Lake County (Northwest)--Avon, Lake Villa, Antioch & Grant Townships PUMA",-5.907826741536458,22.263494873046874,946.0712890625,0.9460712890625,0.9460712890625
1703700,1703700,G17003700,1703700,17,Illinois,Kendall & Grundy Counties PUMA,-4.847011537905092,23.221831597222224,959.7140625,0.9597140624999999,0.9597140624999999
1703308,1703308,G17003308,1703308,17,Illinois,"Lake County (Southwest)--Ela, Freemont, Wauconda & Cuba Townships PUMA",-5.56065673828125,22.671575927734374,960.0479166666667,0.9600479166666667,0.9600479166666667
1702200,1702200,G17002200,1702200,17,Illinois,"Livingston, Ford, Iroquois & Vermilion Counties PUMA",-4.082311166465378,23.454167610205314,988.159923510467,0.988159923510467,0.988159923510467
1700800,1700800,G17000800,1700800,17,Illinois,South & Southeast Illinois PUMA,0.6436056883438773,25.623588230298914,1227.2259680706522,1.2272259680706523,1.2272259680706523
1700501,1700501,G17000501,1700501,17,Illinois,"Montgomery, Bond, Clinton, Fayette & Effingham Counties PUMA",-1.6256452641670893,24.948937468306287,1086.3443204868154,1.0863443204868153,1.0863443204868153
1700401,1700401,G17000401,1700401,17,Illinois,"Cass, Morgan, Scott, Greene, Macoupin, Jersey & Calhoun Counties PUMA",-2.2792003150636875,24.714730745358377,1012.6705526770294,1.0126705526770294,1.0126705526770294
1702501,1702501,G17002501,1702501,17,Illinois,"Knox, Stark, Bureau, Marshall & Woodford Counties PUMA",-4.972727171132262,23.442429233604752,961.7895026408451,0.9617895026408451,0.9617895026408451
1700900,1700900,G17000900,1700900,17,Illinois,"Jackson, Williamson, Franklin & Perry Counties PUMA",0.2277443522498721,25.553766159784224,1173.6875,1.1736875,1.1736875
1700104,1700104,G17000104,1700104,17,Illinois,"Jo Daviess, Carroll, Whiteside & Lee Counties PUMA",-6.345677262645657,22.68822414592161,969.067002118644,0.969067002118644,0.969067002118644
1700202,1700202,G17000202,1700202,17,Illinois,"Henry, Mercer, Henderson, Warren, Hancock, McDonough & Fulton Counties PUMA",-4.572869472196406,23.969129975991326,974.7228159851301,0.9747228159851301,0.9747228159851301
1702901,1702901,G17002901,1702901,17,Illinois,Winnebago (Northeast) & Boone Counties PUMA,-6.405461968315972,22.40638427734375,953.1970486111111,0.9531970486111111,0.9531970486111111
1701602,1701602,G17001602,1701602,17,Illinois,"Menard, Logan, De Witt, Piatt, Moultrie, Shelby & Christian Counties PUMA",-2.8977239678375915,24.241098312043796,1007.2436131386861,1.0072436131386862,1.0072436131386862
1700700,1700700,G17000700,1700700,17,Illinois,"Clark, Jasper, Crawford, Lawrence, Richland, Clay & Wayne Counties PUMA",-1.0348576584907427,24.970686403039384,1162.0754494863013,1.1620754494863013,1.1620754494863013
1700600,1700600,G17000600,1700600,17,Illinois,"Douglas, Edgar, Coles & Cumberland Counties PUMA",-2.4432817441819297,24.275836126321753,1072.1587990936555,1.0721587990936554,1.0721587990936554
1702400,1702400,G17002400,1702400,17,Illinois,LaSalle County PUMA,-5.022733204925115,23.21883100518433,954.1378168202765,0.9541378168202765,0.9541378168202765
1703601,1703601,G17003601,1703601,17,Illinois,"McHenry County (North, West & Central) PUMA",-6.089547762306788,22.377832556283604,956.0408266129032,0.9560408266129031,0.9560408266129031
1701001,1701001,G17001001,1701001,17,Illinois,"Monroe, Randolph, Washington, Jefferson & Marion Counties PUMA",-0.45607564125293165,25.49595905172414,1121.3226419878297,1.1213226419878297,1.1213226419878297
1702000,1702000,G17002000,1702000,17,Illinois,McLean County PUMA,-4.165416844083235,23.70253721119668,964.9195793838862,0.9649195793838863,0.9649195793838863
1700105,1700105,G17000105,1700105,17,Illinois,Rock Island County PUMA,-5.407490667895736,23.75052250657126,955.9910922897196,0.9559910922897197,0.9559910922897197
1703005,1703005,G17003005,1703005,17,Illinois,Kane County (Southeast)--Aurora Township PUMA,-5.001253568209135,23.219930795522835,959.5967548076923,0.9595967548076922,0.9595967548076922
1703007,1703007,G17003007,1703007,17,Illinois,"Kane County (East)--St. Charles, Batavia (Central) & Geneva (Central) Townships PUMA",-5.251057216099331,23.09889875139509,969.1041666666666,0.9691041666666667,0.9691041666666667
1703008,1703008,G17003008,1703008,17,Illinois,Kane County (Northeast)--Elgin (North & Central) & Dundee Townships PUMA,-5.617988987972862,22.816226356907894,983.254728618421,0.983254728618421,0.983254728618421
1703009,1703009,G17003009,1703009,17,Illinois,Kane County (West) PUMA,-5.704195853991386,22.763045873397434,963.7203525641025,0.9637203525641025,0.9637203525641025
1702700,1702700,G17002700,1702700,17,Illinois,Stephenson & Ogle Counties PUMA,-6.556388640499498,22.339984939759034,960.2132279116466,0.9602132279116466,0.9602132279116466
1702601,1702601,G17002601,1702601,17,Illinois,DeKalb County PUMA,-6.086913190569196,22.56960274832589,947.2573660714286,0.9472573660714286,0.9472573660714286
1701701,1701701,G17001701,1701701,17,Illinois,Peoria County--Peoria City PUMA,-4.552355366368448,23.734930223034276,963.597152217742,0.963597152217742,0.963597152217742
1702300,1702300,G17002300,1702300,17,Illinois,Kankakee County PUMA,-4.436811042554451,23.354026100852273,992.2147253787879,0.9922147253787879,0.9922147253787879
1703205,1703205,G17003205,1703205,17,Illinois,DuPage County (East Central)--York Township PUMA,-4.518324534098308,23.64885711669922,992.753662109375,0.992753662109375,0.992753662109375
1703207,1703207,G17003207,1703207,17,Illinois,Dupage County (Northeast)--Addison & Bloomingdale (North) Townships PUMA,-4.762843608856201,23.412673950195312,977.6934204101562,0.9776934204101563,0.9776934204101563
1703203,1703203,G17003203,1703203,17,Illinois,DuPage County (South Central)--Lisle Township PUMA,-4.706237316131592,23.4630126953125,989.8253173828125,0.9898253173828125,0.9898253173828125
1703204,1703204,G17003204,1703204,17,Illinois,DuPage County (Southeast)--Downers Grove Township PUMA,-4.519899870219984,23.665246260793584,1004.1840049342105,1.0041840049342106,1.0041840049342106
1703202,1703202,G17003202,1703202,17,Illinois,DuPage County (Central)--Milton Township PUMA,-4.862599459561435,23.377627286044035,986.9539240056819,0.9869539240056818,0.9869539240056818
1703409,1703409,G17003409,1703409,17,Illinois,Cook County (West Central)--Lyons & Stickney Townships PUMA,-4.071582569795496,24.027124741498163,998.9779411764706,0.9989779411764707,0.9989779411764707
1703209,1703209,G17003209,1703209,17,Illinois,DuPage County (Southwest)--Naperville & Winfield (South) Townships PUMA,-4.917899576822917,23.280731201171875,968.2319010416667,0.9682319010416667,0.9682319010416667
1703208,1703208,G17003208,1703208,17,Illinois,"DuPage County (Northwest)--Bloomingdale (South), Wayne & Winfield (North) Townships PUMA",-5.1135498046875,23.192808532714842,976.40703125,0.9764070312500001,0.9764070312500001
1701900,1701900,G17001900,1701900,17,Illinois,Tazewell County PUMA,-3.9209750756285247,24.03141520794173,973.688087406015,0.973688087406015,0.973688087406015
1701204,1701204,G17001204,1701204,17,Illinois,Madison County (East) PUMA,-0.8997667374149445,25.640241725470432,1104.5110887096773,1.1045110887096774,1.1045110887096774
1701205,1701205,G17001205,1701205,17,Illinois,"Madison County (West)--Granite City, Alton, Wood River Cities & Godfrey Village PUMA",-0.7108222113715278,25.839979383680557,1086.3386656746031,1.0863386656746032,1.0863386656746032
1703106,1703106,G17003106,1703106,17,Illinois,Will County (Northwest)--DuPage & Wheatland Townships PUMA,-4.656311459011501,23.396182590060764,988.7296006944445,0.9887296006944445,0.9887296006944445
1703105,1703105,G17003105,1703105,17,Illinois,Will County (Northwest Central)--Plainfield & Lockport Townships PUMA,-4.595411088731554,23.379248725043404,992.7956814236111,0.9927956814236111,0.9927956814236111
1703102,1703102,G17003102,1703102,17,Illinois,Will County (West Central)--Joliet & Troy Townships PUMA,-4.577905442979601,23.395204332139755,978.5814887152778,0.9785814887152778,0.9785814887152778
1703107,1703107,G17003107,1703107,17,Illinois,"Will County (Northeast)--Frankfort, Homer & New Lenox (North) Townships PUMA",-4.37318860567533,23.6190913273738,1005.1673677884615,1.0051673677884616,1.0051673677884616
1703108,1703108,G17003108,1703108,17,Illinois,Will County (South) PUMA,-4.471371120876736,23.44024658203125,1000.7012442129629,1.000701244212963,1.000701244212963
1701500,1701500,G17001500,1701500,17,Illinois,Macon County--Decatur City PUMA,-2.8647507001768866,24.23452470887382,996.5921285377359,0.9965921285377359,0.9965921285377359
1701104,1701104,G17001104,1701104,17,Illinois,St. Clair County (Central & Northeast) PUMA,-0.3958639238701492,26.04387927446209,1114.1526639344263,1.1141526639344264,1.1141526639344264
1701105,1701105,G17001105,1701105,17,Illinois,"St. Clair County (Northwest, Southwest & Southeast) PUMA",-0.2737343528053977,26.057306463068183,1107.1936553030303,1.1071936553030302,1.1071936553030302
1701300,1701300,G17001300,1701300,17,Illinois,Sangamon County--Springfield City PUMA,-2.836506976503314,24.276636482007575,977.7428977272727,0.9777428977272727,0.9777428977272727
1702801,1702801,G17002801,1702801,17,Illinois,Winnebago County (Southeast & West)--Rockford City PUMA,-6.564811148294589,22.420381871665395,950.3700457317074,0.9503700457317074,0.9503700457317074
1703407,1703407,G17003407,1703407,17,Illinois,"Cook County (West Central)--Proviso, Riverside & River Forest Townships PUMA",-4.124041239420573,23.92760721842448,992.8316243489584,0.9928316243489583,0.9928316243489583
1703422,1703422,G17003422,1703422,17,Illinois,"Cook County (West)--Leyden, Norwood Park (South) Townships & Chicago City--O'Hare PUMA",-4.298208236694336,23.71167246500651,979.7704264322916,0.9797704264322916,0.9797704264322916
1703521,1703521,G17003521,1703521,17,Illinois,"Chicago City (West)--Austin, Belmont Cragin & Montclare PUMA",-3.960516611735026,23.86261494954427,991.4750162760416,0.9914750162760416,0.9914750162760416
1703520,1703520,G17003520,1703520,17,Illinois,"Chicago City (Northwest)--Portage Park, Dunning & Jefferson Park PUMA",-4.065156936645508,23.765428815569198,986.4571707589286,0.9864571707589286,0.9864571707589286
1703419,1703419,G17003419,1703419,17,Illinois,Cook County (Northwest)--Elk Grove & Wheeling (Southwest) Townships PUMA,-4.776608149210612,23.332366943359375,963.02685546875,0.96302685546875,0.96302685546875
1703527,1703527,G17003527,1703527,17,Illinois,"Chicago City (Southwest)--Gage Park, Garfield Ridge & West Lawn PUMA",-3.7620571681431363,24.14044189453125,995.2596261160714,0.9952596261160714,0.9952596261160714
1703408,1703408,G17003408,1703408,17,Illinois,"Cook County (Central)--Cicero, Berwyn & Oak Park Townships PUMA",-3.900259780883789,24.03111877441406,993.8939453125,0.9938939453125,0.9938939453125
1703418,1703418,G17003418,1703418,17,Illinois,Cook County (Northwest)--Schaumburg Township (South & Central) PUMA,-5.132424831390381,23.110210418701172,972.9661865234375,0.9729661865234375,0.9729661865234375
1703420,1703420,G17003420,1703420,17,Illinois,"Cook County (North)--Maine, Norwood Park Townships & Chicago City--Edison Park PUMA",-4.352478572300503,23.568363734654017,972.0826590401786,0.9720826590401785,0.9720826590401785
1703410,1703410,G17003410,1703410,17,Illinois,"Cook County (Southwest)--Orland (West & Central), Palos & Lemont Townships PUMA",-4.30141347249349,23.77431640625,1006.2537760416667,1.0062537760416668,1.0062537760416668
1703530,1703530,G17003530,1703530,17,Illinois,"Chicago City (South)--Ashburn, Washington Heights, Morgan Park & Beverly PUMA",-3.76473331451416,24.043423970540363,998.6188151041666,0.9986188151041666,0.9986188151041666
1703523,1703523,G17003523,1703523,17,Illinois,"Chicago City (West)--North & South Lawndale, Humboldt Park, East & West Garfield Park PUMA",-3.670599937438965,23.918014526367188,999.8079833984375,0.9998079833984375,0.9998079833984375
1703522,1703522,G17003522,1703522,17,Illinois,"Chicago City (Northwest)--Logan Square, Avondale & Hermosa PUMA",-3.738719940185547,23.68293914794922,995.8296875,0.9958296875,0.9958296875
1703504,1703504,G17003504,1703504,17,Illinois,"Chicago City (Northwest)--Irving Park, Albany Park, Forest Glen & North Park PUMA",-3.8950199127197265,23.5958984375,989.07490234375,0.98907490234375,0.98907490234375
1703415,1703415,G17003415,1703415,17,Illinois,Cook County (North)--Wheeling Township (North & East) PUMA,-4.753458023071289,23.277239481608074,950.085693359375,0.950085693359375,0.950085693359375
1703401,1703401,G17003401,1703401,17,Illinois,Cook County (Northwest)--Palatine & Barrington Townships PUMA,-5.385337829589844,22.88889421735491,973.4169456845239,0.9734169456845239,0.9734169456845239
1703417,1703417,G17003417,1703417,17,Illinois,Cook County (Northwest)--Hanover & Schaumburg (Northwest) Townships PUMA,-5.351021357945034,22.98044913155692,981.8427734375,0.9818427734375,0.9818427734375
1703412,1703412,G17003412,1703412,17,Illinois,Cook County (South Central)--Bremen & Orland (East) Townships PUMA,-4.174127790662977,23.770545111762154,1008.8705512152778,1.0088705512152778,1.0088705512152778
1703411,1703411,G17003411,1703411,17,Illinois,Cook County (South Central)--Worth & Calumet Townships PUMA,-3.872699737548828,24.039754231770832,998.660546875,0.998660546875,0.998660546875
1703531,1703531,G17003531,1703531,17,Illinois,"Chicago City (South)--Auburn Gresham, Roseland, Chatham, Avalon Park & Burnside PUMA",-3.5543997628348216,23.915398733956472,1003.5421316964286,1.0035421316964286,1.0035421316964286
1703524,1703524,G17003524,1703524,17,Illinois,"Chicago City (West)--West Town, Near West Side & Lower West Side PUMA",-3.4756334092881946,23.82669915093316,1008.2213541666666,1.0082213541666667,1.0082213541666667
1703503,1703503,G17003503,1703503,17,Illinois,"Chicago City (North)--West Ridge, Lincoln Square & North Center PUMA",-3.5970331827799478,23.588297526041668,996.3744303385416,0.9963744303385417,0.9963744303385417
1703528,1703528,G17003528,1703528,17,Illinois,"Chicago City (South)--Chicago Lawn, Englewood/West Englewood & Greater Grand Crossing PUMA",-3.5030999183654785,23.963836669921875,1010.0499267578125,1.0100499267578125,1.0100499267578125
1703526,1703526,G17003526,1703526,17,Illinois,"Chicago City (Southwest)--Brighton Park, New City, Bridgeport & McKinley Park PUMA",-3.5367999606662326,24.00366719563802,1007.427734375,1.007427734375,1.007427734375
1703529,1703529,G17003529,1703529,17,Illinois,"Chicago City (South)--South Shore, Hyde Park, Woodlawn, Grand Boulevard & Douglas PUMA",-3.3249855041503906,23.797642299107142,1022.4532645089286,1.0224532645089286,1.0224532645089286
1703525,1703525,G17003525,1703525,17,Illinois,"Chicago City (Central)--Near North Side, Loop & Near South Side PUMA",-3.3373998006184897,23.684666951497395,1013.7724609375,1.0137724609375,1.0137724609375
1703502,1703502,G17003502,1703502,17,Illinois,Chicago City (North)--Lake View & Lincoln Park PUMA,-3.410550117492676,23.612674713134766,1002.1357421875,1.0021357421875,1.0021357421875
1703501,1703501,G17003501,1703501,17,Illinois,"Chicago City (North)--Edgewater, Uptown & Rogers Park PUMA",-3.481750011444092,23.49872398376465,993.701904296875,0.993701904296875,0.993701904296875
1703421,1703421,G17003421,1703421,17,Illinois,Cook County (North)--Niles & Evanston Townships PUMA,-3.8654251098632812,23.46679941813151,985.5572102864584,0.9855572102864584,0.9855572102864584
1703414,1703414,G17003414,1703414,17,Illinois,Cook County (South)--Bloom & Rich Townships PUMA,-4.312709263392857,23.5245608375186,1022.3459821428571,1.022345982142857,1.022345982142857
1703413,1703413,G17003413,1703413,17,Illinois,Cook County (Southeast)--Thornton Township PUMA,-3.9930766179011417,23.688929631159855,1007.9935396634615,1.0079935396634616,1.0079935396634616
1703532,1703532,G17003532,1703532,17,Illinois,"Chicago City (South)--South Chicago, Pullman, West Pullman, East Side & South Deering PUMA",-3.574758211771647,23.780298868815105,1000.6470540364584,1.0006470540364583,1.0006470540364583
1703416,1703416,G17003416,1703416,17,Illinois,Cook County (Northeast)--Northfield & New Trier Townships PUMA,-4.182919820149739,23.323799641927085,970.1886067708333,0.9701886067708333,0.9701886067708333
1801200,1801200,G18001200,1801200,18,Indiana,Tippecanoe County--Lafayette & West Lafayette Cities PUMA,-3.4339622579595095,23.260587302587364,1029.3629872311828,1.029362987231183,1.029362987231183
1802200,1802200,G18002200,1802200,18,Indiana,Hendricks County PUMA,-2.67435245513916,23.54207763671875,1115.78701171875,1.1157870117187498,1.1157870117187498
