,MIGPUMA,JAN_AVG_TEMP_C,JULY_AVG_TEMP_C,AVG_TOT_PPT_M
425,2701400,-9.444223512738336,22.852960896752403,0.8443733744984707
426,2701500,-9.411751959788052,22.55054131200414,0.8610023882235291
427,2701690,-9.807104486838474,22.357864712316257,0.8294680965614235
428,2701800,-10.498321146904667,22.025727477254748,0.7848325751582279
429,2701900,-10.712111956222467,21.984561421622615,0.7615773678414097
430,2702000,-10.259320853960396,22.070458608360838,0.7165946782178217
431,2702100,-9.60037781762295,22.125770326060753,0.7797233606557377
432,2702200,-9.790378736413043,22.131327841938404,0.8406198369565218
433,2702300,-9.831554324127907,21.841261752816134,0.8565043604651162
434,2702400,-9.858403973568594,21.631512631094104,0.8963520408163265
435,2702500,-9.718301237915917,21.48201790130396,0.884324190647482
436,2702600,-9.213184958208583,21.74805077345309,0.9140289421157685
437,2800100,4.524877683080808,27.24990135732323,1.4166227904040405
438,2800200,4.454167273227226,26.516306369694618,1.4712160973084885
439,2800300,5.199842520639406,27.256905197251772,1.4311088209219858
440,2800400,5.480793324551841,26.968322280765506,1.484089389534884
441,2800500,5.228152683803013,27.05214582170759,1.4858077566964287
442,2800600,6.483110411212913,27.178767179319372,1.4684821116928446
443,2800700,6.2650139130741715,27.01490140248494,1.476461596385542
444,2800800,6.6254374507097795,27.77223605086751,1.4281309148264985
445,2800990,8.04464651027372,27.57681320013146,1.471903012315134
446,2801300,8.045340702451508,27.338113719019397,1.4967626616379308
447,2801400,7.53755703252447,27.106583911092983,1.4967903752039151
448,2801500,7.649583805242234,27.11026488535503,1.500450351331361
449,2801600,8.982773482868756,27.48263283972126,1.5767394018583043
450,2801700,8.722489901678356,27.369641627004007,1.5505522294589178
451,2801800,9.375831671921365,27.552757557492583,1.5939504821958457
452,2801900,10.078815976251658,27.622010734416445,1.6677582891246685
453,2802000,10.544357167119566,27.757810377038044,1.7183771739130433
454,2802100,10.357653211046765,27.568436202469407,1.7226410714285714
455,2900100,-4.055239214740377,24.573991642441857,0.982046511627907
456,2900200,-3.2806427001953127,25.032340494791665,0.9728324218750001
457,2900300,-3.270067211065312,24.74607977057771,1.0150144427402863
458,2900400,-1.6979640124012547,25.178224471421935,1.0519273931226767
459,2900500,-1.012945483104292,25.398336314006023,1.10679171686747
460,2900600,-1.486376316427327,25.49441813736511,1.084873089028777
461,2900700,-2.0632966113028908,25.319303133074936,1.054392764857881
462,2900800,-2.376655889714806,25.230736119538836,1.050906917475728
463,2900900,-2.054246757417107,25.717485329345422,1.0357429686921131
464,2901000,-1.4229749063457555,25.95633251649507,1.0684772917792826
465,2901100,-0.9574852946838598,25.891631314404123,1.08700145609319
466,2901200,0.05639680859893758,25.96315778552457,1.1418086819389108
467,2901300,0.022910418235167887,25.526596325069832,1.1426871508379888
468,2901400,-0.15865368313259548,25.46678783275463,1.1396402633101852
469,2901500,-0.3393744810379763,25.03982146836007,1.154045008912656
470,2901600,-0.6442294699608246,25.378449015534684,1.1099627890173411
471,2901700,-0.7479101746519301,25.743099280603786,1.0803372664913298
472,2901800,-0.334338363155847,26.268480046996018,1.0905249099091638
473,2901900,-0.3034361326889805,26.298105929059926,1.096230730439054
474,2902000,-0.2560546901798045,25.891714505837204,1.0964935304570016
475,2902100,0.009065755839383335,25.244959677419356,1.1316387251861042
476,2902200,0.9408051909872405,25.96573076611159,1.2455380622837369
477,2902300,2.1369962444092705,26.75365212592937,1.2828336431226768
478,2902400,0.857674537821019,25.667384370844417,1.2293302859042554
479,2902500,0.8513922312903026,25.299291217137895,1.2016382688492062
480,2902600,0.5059834139670415,25.39798964400445,1.1707102708978785
481,2902700,1.4203494023617511,25.58013437860023,1.1793436059907834
482,2902800,1.120913589209841,26.071321186266452,1.1951694078947368
483,3000100,-5.481569207870568,16.1482572885519,0.8543102840666381
484,3000200,-4.3147195883962945,17.27042980028874,0.8439273941289701
485,3000300,-5.901429348532086,16.26662566575734,0.56483352818914
486,3000400,-5.7079548232035195,19.197799973521263,0.40521077073488676
487,3000500,-5.089588458151118,17.48489887026239,0.5922866861030126
488,3000690,-5.573843410942822,21.79334479220603,0.37513039749798743
489,3100100,-3.7200268751398835,22.98773395534915,0.5223229073410922
490,3100200,-5.752288381035826,23.58635367990654,0.7275861370716511
491,3100300,-4.2848747474851585,23.557336329155675,0.6631399241424802
492,3100400,-2.916417031891085,23.838166728832523,0.5509330473703842
493,3100500,-3.480578364158163,24.45838018595596,0.6705723684210526
494,3100600,-4.040432732461024,24.661104537861917,0.7875231997030439
495,3100701,-5.1087382092453915,24.326495895737327,0.801564228110599
496,3100702,-4.877024332682292,24.604214754971593,0.8243718631628788
497,3100800,-4.301340098409142,24.68760488568155,0.7955530515883114
498,3100900,-4.975856158987124,24.54996701463342,0.8250525479666618
499,3200100,0.5946242254154391,21.26624582087919,0.3389046622063462
500,3200200,0.7874949863978795,21.311502511160715,0.27313755580357146
501,3200300,-0.6855862031955013,22.12732338878039,0.26779054145060277
502,3200400,8.163616609895156,31.90966662923445,0.14460118997060484
503,3300100,-9.41921571243641,18.528013717296513,1.2680541302765647
504,3300290,-5.132391329234206,21.493213307132965,1.1990871783132309
505,3300500,-6.239977088341346,20.63023775540865,1.205457451923077
506,3400190,1.228079116837136,24.637968931838795,1.1959404867315517
507,3400300,-0.40232437846757024,24.639464703830196,1.2514410144472434
508,3400400,-1.0767080852557944,24.10035639624635,1.285986001588677
509,3400600,0.46973010853795055,25.42048142999689,1.2440290564567873
510,3400800,-1.4533301989237468,23.3745600382487,1.2757351888020834
511,3400900,-0.11314159467321223,24.593245952421526,1.237747589261856
512,3401000,-0.8979461793664019,23.86854823557733,1.2434143059352214
513,3401100,0.3911792517806891,24.306392877898094,1.2264303004242174
514,3401200,0.5052418475027568,24.262663775738613,1.2394836869874923
515,3401300,-0.43069910955516677,24.66069219535622,1.261355458112166
516,3401500,-1.93684374425501,22.95270635327891,1.297334656603656
517,3401600,-3.1966890607561385,22.075816563197545,1.246263671875
518,3401700,-2.3093310827496407,22.63622766253592,1.2742735272988508
519,3401800,-0.1493530789262825,24.798294969309065,1.24812587485947
520,3402000,0.6192473301304598,24.932624661342462,1.2187350528602996
521,3402100,0.9708735294047965,25.51263747343155,1.2209295182109163
522,3402200,0.9651003955320054,25.445846502856,1.2154615403325013
523,3402300,-0.12333414877468117,24.45268311594095,1.2227929043030892
524,3402490,1.0988636193617005,25.072058911387558,1.1990581851125939
525,3500190,-1.055035734960402,22.612231201131255,0.28127618521755254
526,3500300,-1.6143266648414685,20.1352227393617,0.4494654776804339
527,3500400,1.9212762640013865,23.694933960887333,0.4135116024518389
528,3500500,-0.5275791378840347,21.311650750095858,0.3797499041411043
529,3500600,-0.7725407412157168,21.677355220228385,0.3485482259380098
530,3500790,1.8294863225912938,24.577200464899583,0.2771313325582644
531,3500900,2.7924993240926352,23.25929125342899,0.3414111099388057
532,3501000,6.180362170976588,27.02017185480097,0.2713930004601359
533,3501100,4.194877538916417,24.645626869857892,0.3593832273747195
534,3501200,5.728889659749035,26.973787403474905,0.3533344835907336
535,3600100,-8.595707740134689,20.240987564981097,1.085305056710775
536,3600200,-8.867307730056533,19.08214248324958,1.1642105318257956
537,3600300,-7.019365683369253,20.338270867007903,1.1522697557471264
538,3600400,-6.5093565083504545,20.382932818132392,1.2242345299776707
539,3600500,-7.60409688949585,20.157611846923828,1.181920254403131
540,3600600,-5.597136448246771,20.98276115023474,1.23987441314554
541,3600700,-4.852675248056807,21.57423094027646,1.09748041616478
542,3600800,-3.996369861421131,21.83711635044643,0.9527733630952381
543,3600900,-3.584889923497444,21.924765072849304,0.8837486020197153
544,3601000,-3.9537461862056213,21.68497191660503,0.9119556213017751
545,3601100,-3.5057219054260003,22.172554981340628,0.920875010272613
546,3601200,-3.847232244521983,21.57534205769982,1.0430452434434148
547,3601300,-5.0830703125,20.5444140625,0.9938325625
548,3601400,-4.33718650928442,21.422585012832126,0.9089895078502416
549,3601500,-5.877762806566456,20.358909381592827,1.1642386603375527
550,3601600,-6.811141475554434,20.422145392305108,1.2027631048387097
551,3601700,-5.5234555844907405,21.54794650607639,1.0676459056712964
552,3601800,-5.603625915935455,21.682494926721223,1.1476700757837919
553,3601900,-5.252782485064338,21.286814970128678,1.1516678538602942
554,3602000,-4.995420236552434,21.796586976638316,1.058820213589981
555,3602100,-5.03615323671571,20.905155642023345,1.2061714494163425
556,3602200,-5.303412363514594,20.3158321504649,1.1147223366257768
557,3602300,-5.153407016647197,20.761837397780372,1.0332808119158878
558,3602400,-4.976833071101062,20.530206447858852,0.9453969594939459
559,3602500,-5.389402573529412,19.655160845588235,1.1165701470588236
560,3602600,-4.417791088981808,20.489321999706572,1.2018436766431926
561,3602700,-4.207673287656919,21.62666794415919,1.2807846935781542
562,3602800,-3.3875883611695197,22.576545783487994,1.202772291344923
563,3602900,-3.074586701324826,22.725509622861676,1.215362589253475
564,3603000,-1.713262435263746,23.42594600265708,1.2787917397867157
565,3603100,-0.9373166832798626,23.932938317889295,1.2545521991417197
566,3603200,0.5980855603191014,24.289233029306892,1.1762528539735337
567,3603300,0.08088747136004672,23.761463412122684,1.1927069546614142
568,3603700,0.5190995762223768,25.150136275148274,1.238813844616395
569,3603800,0.5740521775181097,25.39439167584413,1.2427862528830134
570,3603900,0.5293381984063295,25.109981734825944,1.2300016895429737
571,3604000,0.6884263178654799,25.117152876927953,1.2287461835397044
572,3604100,0.7469196602822276,24.983745276884132,1.215605304978318
573,3700100,0.5387915895696271,20.85032380756579,1.3955255482456141
574,3700200,2.5018538590315935,23.706083304716117,1.3157179487179487
575,3700300,3.393654563210227,25.269001190675134,1.2078662266042781
576,3700400,3.8264019499099797,25.804372026105966,1.1900365226337448
577,3700590,4.43339288340389,26.25373251633708,1.2134842813355482
578,3700700,5.60757999292156,26.580182990771817,1.2869211409395973
579,3700800,6.327314770706301,26.67352007113821,1.343157418699187
580,3700900,5.10703319340796,26.62666647232587,1.2226252332089553
581,3701000,5.745530496432087,26.939556932824804,1.2671802411417323
582,3701100,5.4123527018229165,26.756871744791667,1.2413070833333333
583,3701200,4.894492111973294,26.348479405380534,1.2163135877217646
584,3701300,4.419414691955426,26.23776422761507,1.2067402704844317
585,3701400,4.28822265625,26.00361328125,1.198308125
586,3701500,4.826751708984375,26.29140896267361,1.1999381944444445
587,3701600,4.226097800514915,26.07985895330256,1.1815569957386363
588,3701700,4.067336724720627,25.832636168104045,1.1682906579453631
589,3701800,3.7986934599641984,25.511695609859625,1.1693784630243158
590,3701990,3.907091164514295,25.42963347086823,1.187810927707058
591,3702000,3.426232278758082,24.54955886314655,1.3371335129310344
592,3702100,3.260717571111015,24.02466494734116,1.3793731008287293
593,3702200,2.3639861779672198,22.33845978237231,1.2614117840939498
594,3702390,2.0385496058478734,21.59631514588634,1.610474851436018
595,3702500,2.6970204320447198,22.247561961206898,1.752403125
596,3702690,4.407940998975665,25.437677812850843,1.310932012946776
597,3702800,4.215731991038603,25.511569393382352,1.230169944852941
598,3703000,4.994684450797393,26.234742887012832,1.1384454501466332
599,3703100,5.195671073048818,26.466199666909404,1.14777235265518
600,3703290,4.8775863435560325,26.35122771411483,1.189695598357542
601,3703400,4.197814354529748,25.768582857572117,1.149962665264423
602,3703500,4.197882025091498,25.793991501266888,1.1639077984234234
603,3703600,4.497686476934524,26.019376793686224,1.1813170705782314
604,3703700,5.248634620949074,26.614838776765048,1.2088467881944442
605,3703800,5.465857995074728,26.802577275815217,1.216639945652174
606,3703900,6.33129134639617,26.9349609375,1.315251512096774
607,3704000,6.00836181640625,27.02547354068396,1.278974646226415
608,3704190,6.997454879367897,26.85953592485034,1.445016379047072
